Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Today price,Realised/Unrealised Profit,Holding Period,Status,Backtested Win Rate [%],ticker,original_signal,signal_timeframe,verdict,sizing_pct,conviction_score,conviction_raw,fs_score,fs_class,yield_trap_warning,business_type,bq_raw,valuation_tax,asset_type,rationale,position_layers,not_applicable_reason
TRENDPULSE,ASHR,Long,Weekly,2026-05-10,35.73,,,36.51,2.1830%,,Open,76.0,ASHR,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,^NDX,Long,Weekly,2026-05-10,29234.9941,,,29320.6562,0.2930%,,Open,95.0,^NDX,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,INDEX,quoteType=INDEX,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=INDEX
TRENDPULSE,KXS.TO,Long,Weekly,2026-05-10,158.73,,,148.02,-6.7473%,,Open,91.67,KXS.TO,BUY,short,CANCEL BUY,0.0,0.5,0.5,61.25,moderate_high,False,saas,2.5,-2.0,EQUITY,BQ 2.5 + valuation tax -2.0 = 0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,MEL.NZ,Long,Weekly,2026-05-10,5.76,,,5.85,1.5625%,,Open,100.0,MEL.NZ,BUY,short,CANCEL BUY,0.0,-1.5,-1.5,49.25,moderate,False,income,-1.5,0.0,EQUITY,BQ -1.5 + valuation tax 0.0 = -1.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,NOVA.F,Long,Weekly,2026-05-10,38.92,,,39.12,0.5139%,,Open,100.0,NOVA.F,BUY,short,CANCEL BUY,0.0,-0.5,-0.5,58.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,BTI,Long,Weekly,2026-05-10,58.28,,,60.44,3.7062%,,Open,92.31,BTI,BUY,short,CANCEL BUY,0.0,0.0,0.0,55.0,moderate_high,False,income,2.0,-2.0,EQUITY,BQ 2.0 + valuation tax -2.0 = 0.0 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,^GSPC,Long,Weekly,2026-05-08,7398.9302,,,7412.8398,0.1880%,,Open,100.0,^GSPC,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,INDEX,quoteType=INDEX,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=INDEX
TRENDPULSE,MEL.NZ,Long,Weekly,2026-05-08,5.76,,,5.85,1.5625%,,Open,100.0,MEL.NZ,BUY,short,CANCEL BUY,0.0,-1.5,-1.5,49.25,moderate,False,income,-1.5,0.0,EQUITY,BQ -1.5 + valuation tax 0.0 = -1.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,3033.HK,Long,Daily,2026-05-08,4.998,,,4.998,0.0000%,,Open,81.82,3033.HK,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,AAPL,Long,Weekly,2026-05-08,293.32,,,292.68,-0.2182%,,Open,100.0,AAPL,BUY,short,CANCEL BUY,0.0,-2.0,-2.0,43.5,moderate,False,compounder,3.0,-5.0,EQUITY,BQ 3.0 + valuation tax -5.0 = -2.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,KXS.TO,Long,Weekly,2026-05-08,158.73,,,148.02,-6.7473%,,Open,91.67,KXS.TO,BUY,short,CANCEL BUY,0.0,0.5,0.5,61.25,moderate_high,False,saas,2.5,-2.0,EQUITY,BQ 2.5 + valuation tax -2.0 = 0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,BTI,Long,Weekly,2026-05-08,58.28,,,60.44,3.7062%,,Open,92.31,BTI,BUY,short,CANCEL BUY,0.0,0.0,0.0,55.0,moderate_high,False,income,2.0,-2.0,EQUITY,BQ 2.0 + valuation tax -2.0 = 0.0 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,EEM,Long,Weekly,2026-05-08,67.94,,,67.89,-0.0736%,,Open,92.0,EEM,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,ASHR,Long,Weekly,2026-05-08,35.73,,,36.51,2.1830%,,Open,76.0,ASHR,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,TSLA,Long,Daily,2026-05-08,428.35,,,445.0,3.8870%,,Open,80.95,TSLA,BUY,short,CANCEL BUY,0.0,-7.5,-7.5,27.75,moderate_low,False,compounder,-2.5,-5.0,EQUITY,BQ -2.5 + valuation tax -5.0 = -7.5 | FS class moderate_low,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,QQQ,Long,Weekly,2026-05-08,711.23,,,713.29,0.2896%,,Open,88.89,QQQ,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,NOVA.F,Long,Weekly,2026-05-08,38.92,,,39.12,0.5139%,,Open,100.0,NOVA.F,BUY,short,CANCEL BUY,0.0,-0.5,-0.5,58.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,CVS,Long,Weekly,2026-05-08,90.55,,,92.22,1.8443%,,Open,70.0,CVS,BUY,short,CANCEL BUY,0.0,-4.0,-4.0,48.0,moderate,False,income,-4.0,0.0,EQUITY,BQ -4.0 + valuation tax 0.0 = -4.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,^NDX,Long,Weekly,2026-05-08,29234.9941,,,29320.6562,0.2930%,,Open,95.0,^NDX,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,INDEX,quoteType=INDEX,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=INDEX
OSCILLATOR DELTA,C6L.SI,Long,Daily,2026-05-07,6.33,,,6.26,-1.1058%,,Open,87.5,C6L.SI,BUY,short,CANCEL BUY,0.0,-3.0,-3.0,40.0,moderate,False,income,-2.0,-1.0,EQUITY,BQ -2.0 + valuation tax -1.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,HDFCBANK.NS,Long,Daily,2026-05-07,796.05,,,763.65,-4.0701%,,Open,100.0,HDFCBANK.NS,BUY,short,CANCEL BUY,0.0,-3.0,-3.0,50.0,moderate,False,compounder,0.0,-3.0,EQUITY,BQ 0.0 + valuation tax -3.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,CVS,Long,Daily,2026-05-07,87.36,,,92.22,5.5632%,,Open,95.24,CVS,BUY,short,CANCEL BUY,0.0,-4.0,-4.0,48.0,moderate,False,income,-4.0,0.0,EQUITY,BQ -4.0 + valuation tax 0.0 = -4.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,TSLA,Long,Daily,2026-05-07,411.79,,,445.0,8.0648%,,Open,80.95,TSLA,BUY,short,CANCEL BUY,0.0,-7.5,-7.5,27.75,moderate_low,False,compounder,-2.5,-5.0,EQUITY,BQ -2.5 + valuation tax -5.0 = -7.5 | FS class moderate_low,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
OSCILLATOR DELTA,BRK-B,Long,Daily,2026-05-07,475.08,,,479.55,0.9409%,,Open,100.0,BRK-B,BUY,short,CANCEL BUY,0.0,1.0,1.0,60.0,moderate_high,False,compounder,2.0,-1.0,EQUITY,BQ 2.0 + valuation tax -1.0 = 1.0 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,NVDA,Long,Daily,2026-05-07,211.5,,,219.44,3.7541%,,Open,91.67,NVDA,BUY,short,CANCEL BUY,0.0,-1.5,-1.5,44.75,moderate,False,compounder,3.5,-5.0,EQUITY,BQ 3.5 + valuation tax -5.0 = -1.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,CEN.NZ,Long,Daily,2026-05-07,9.9,,,9.8,-1.0101%,,Open,73.33,CEN.NZ,BUY,short,CANCEL BUY,0.0,1.5,1.5,61.75,moderate_high,False,income,1.5,0.0,EQUITY,BQ 1.5 + valuation tax 0.0 = 1.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,AAPL,Long,Daily,2026-05-06,287.51,,,292.68,1.7982%,,Open,88.46,AAPL,BUY,short,CANCEL BUY,0.0,-2.0,-2.0,43.5,moderate,False,compounder,3.0,-5.0,EQUITY,BQ 3.0 + valuation tax -5.0 = -2.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,GOOG,Long,Daily,2026-05-06,395.14,,,386.77,-2.1182%,,Open,100.0,GOOG,BUY,short,CANCEL BUY,0.0,-1.5,-1.5,50.75,moderate,False,compounder,3.5,-5.0,EQUITY,BQ 3.5 + valuation tax -5.0 = -1.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,QQQ,Long,Daily,2026-05-06,695.77,,,713.29,2.5181%,,Open,75.0,QQQ,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,^GSPC,Long,Daily,2026-05-06,7365.1201,,,7412.8398,0.6479%,,Open,100.0,^GSPC,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,INDEX,quoteType=INDEX,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=INDEX
TRENDPULSE,SPY,Long,Daily,2026-05-06,733.83,,,739.3,0.7454%,,Open,100.0,SPY,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,005930.KS,Long,Daily,2026-05-06,266000.0,,,285500.0,7.3308%,,Open,76.19,005930.KS,BUY,short,CANCEL BUY,0.0,-2.0,-2.0,51.5,moderate,False,compounder,3.0,-5.0,EQUITY,BQ 3.0 + valuation tax -5.0 = -2.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,^NDX,Long,Daily,2026-05-06,28599.1719,,,29320.6562,2.5227%,,Open,91.67,^NDX,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,INDEX,quoteType=INDEX,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=INDEX
TRENDPULSE,000660.KS,Long,Daily,2026-05-06,1601000.0,,,1880000.0,17.4266%,,Open,100.0,000660.KS,BUY,short,CANCEL BUY,0.0,0.5,0.5,49.75,moderate,False,compounder,5.5,-5.0,EQUITY,BQ 5.5 + valuation tax -5.0 = 0.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,GRANULES.NS,Long,Daily,2026-05-06,736.0,,,755.6,2.6630%,,Open,70.83,GRANULES.NS,BUY,short,CANCEL BUY,0.0,0.5,0.5,55.75,moderate_high,False,compounder,5.5,-5.0,EQUITY,BQ 5.5 + valuation tax -5.0 = 0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
OSCILLATOR DELTA,GLD,Long,Daily,2026-05-06,430.96,2026-05-11,434.65,434.65,0.8562%,5.0,Closed,84.62,GLD,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,CNU.NZ,Long,Daily,2026-05-05,10.15,,,10.25,0.9852%,,Open,75.0,CNU.NZ,BUY,short,CANCEL BUY,0.0,-4.0,-4.0,42.0,moderate,False,income,0.0,-4.0,EQUITY,BQ 0.0 + valuation tax -4.0 = -4.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,USCI,Long,Daily,2026-05-05,100.995,,,101.04,0.0446%,,Open,100.0,USCI,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,DBC,Long,Daily,2026-05-05,31.2,,,31.06,-0.4487%,,Open,77.78,DBC,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,NOVA.F,Long,Daily,2026-05-04,37.82,2026-05-11,39.12,39.12,3.4373%,7.0,Closed,91.67,NOVA.F,BUY,short,CANCEL BUY,0.0,-0.5,-0.5,58.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,BDGI.TO,Long,Daily,2026-05-04,80.22,2026-05-11,82.0,82.0,2.2189%,7.0,Closed,96.67,BDGI.TO,BUY,short,CANCEL BUY,0.0,0.5,0.5,61.25,moderate_high,False,compounder,2.5,-2.0,EQUITY,BQ 2.5 + valuation tax -2.0 = 0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
OSCILLATOR DELTA,USDCHF=X,Long,Daily,2026-05-04,0.7811,2026-05-06,0.7814,0.7814,0.0384%,2.0,Closed,100.0,USDCHF=X,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,CURRENCY,quoteType=CURRENCY,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=CURRENCY
BASELINEDIVERGENCE,MAZDOCK.NS,Long,Weekly,2026-05-03,2738.0,,,2565.8,-6.2893%,,Open,85.0,MAZDOCK.NS,BUY,short,CANCEL BUY,0.0,0.0,0.0,54.5,moderate,False,compounder,5.0,-5.0,EQUITY,BQ 5.0 + valuation tax -5.0 = 0.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
BASELINEDIVERGENCE,^GSPC,Long,Weekly,2026-05-03,7230.1201,,,7412.8398,2.5272%,,Open,83.53,^GSPC,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,INDEX,quoteType=INDEX,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=INDEX
TRENDPULSE,MEL.NZ,Long,Weekly,2026-05-03,5.72,,,5.85,2.2727%,,Open,100.0,MEL.NZ,BUY,short,CANCEL BUY,0.0,-1.5,-1.5,49.25,moderate,False,income,-1.5,0.0,EQUITY,BQ -1.5 + valuation tax 0.0 = -1.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,PPL.TO,Long,Weekly,2026-05-03,63.2,,,63.28,0.1266%,,Open,88.89,PPL.TO,BUY,short,CANCEL BUY,0.0,0.0,0.0,53.5,moderate,False,cyclical,5.0,-5.0,EQUITY,BQ 5.0 + valuation tax -5.0 = 0.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,AMZN,Long,Weekly,2026-05-03,268.26,,,268.99,0.2721%,,Open,86.96,AMZN,BUY,short,CANCEL BUY,0.0,-1.5,-1.5,50.75,moderate,False,compounder,3.5,-5.0,EQUITY,BQ 3.5 + valuation tax -5.0 = -1.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,GRANULES.NS,Long,Weekly,2026-05-03,701.0,,,755.6,7.7889%,,Open,75.0,GRANULES.NS,BUY,short,CANCEL BUY,0.0,0.5,0.5,55.75,moderate_high,False,compounder,5.5,-5.0,EQUITY,BQ 5.5 + valuation tax -5.0 = 0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,RINF,Long,Weekly,2026-05-03,32.56,,,32.6,0.1229%,,Open,88.89,RINF,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
SIGMASHELL,IHI,Long,Daily,2026-05-01,50.5,,,47.55,-5.8416%,,Open,72.22,IHI,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,BDGI.TO,Long,Daily,2026-05-01,78.36,2026-05-07,83.08,83.08,6.0235%,6.0,Closed,96.67,BDGI.TO,BUY,short,CANCEL BUY,0.0,0.5,0.5,61.25,moderate_high,False,compounder,2.5,-2.0,EQUITY,BQ 2.5 + valuation tax -2.0 = 0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,AMZN,Long,Weekly,2026-05-01,268.26,,,268.99,0.2721%,,Open,86.96,AMZN,BUY,short,CANCEL BUY,0.0,-1.5,-1.5,50.75,moderate,False,compounder,3.5,-5.0,EQUITY,BQ 3.5 + valuation tax -5.0 = -1.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
OSCILLATOR DELTA,PPH,Long,Daily,2026-05-01,102.3194,,,99.69,-2.5698%,,Open,100.0,PPH,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
TRENDPULSE,RINF,Long,Weekly,2026-05-01,32.56,,,32.6,0.1229%,,Open,88.89,RINF,BUY,short,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
