Date,Close,High,Low,Open,Volume
1993-03-19,0.3264749944210052,0.3566530048847198,0.3182440102100372,0.3347049951553345,90045169
1993-03-22,0.3127569854259491,0.3209879994392395,0.310014009475708,0.3182440102100372,13600406
1993-03-23,0.3127569854259491,0.3182440102100372,0.310014009475708,0.3127569854259491,8301488
1993-03-24,0.3182440102100372,0.3209879994392395,0.310014009475708,0.3182440102100372,3663225
1993-03-25,0.331961989402771,0.3347049951553345,0.3209879994392395,0.323731005191803,4250981
1993-03-26,0.3429360091686249,0.3539089858531952,0.331961989402771,0.3347049951553345,8315156
1993-03-29,0.3456789851188659,0.3484219908714294,0.3429360091686249,0.3484219908714294,7362900
1993-03-30,0.3511660099029541,0.3539089858531952,0.3401919901371002,0.3456789851188659,3809025
1993-03-31,0.3539089858531952,0.3566530048847198,0.3456789851188659,0.3566530048847198,3321506
1993-04-01,0.3511660099029541,0.3566530048847198,0.3456789851188659,0.3484219908714294,1421550
1993-04-02,0.3566530048847198,0.3566530048847198,0.3456789851188659,0.3566530048847198,1904513
1993-04-05,0.3539089858531952,0.3566530048847198,0.3456789851188659,0.3566530048847198,441956
1993-04-06,0.3456789851188659,0.3539089858531952,0.3456789851188659,0.3511660099029541,874800
1993-04-07,0.3539089858531952,0.3539089858531952,0.3456789851188659,0.3539089858531952,1366875
1993-04-08,0.3566530048847198,0.3566530048847198,0.3456789851188659,0.3539089858531952,947700
1993-04-12,0.3484219908714294,0.3566530048847198,0.3484219908714294,0.3566530048847198,186806
1993-04-13,0.3621399998664856,0.3731139898300171,0.3511660099029541,0.3566530048847198,2022975
1993-04-14,0.3758569955825805,0.3923180103302002,0.3621399998664856,0.3621399998664856,6187388
1993-04-15,0.3621399998664856,0.3786010146141052,0.3566530048847198,0.3786010146141052,3544763
1993-04-16,0.3676269948482513,0.3703700006008148,0.3621399998664856,0.3676269948482513,2063981
1993-04-19,0.3566530048847198,0.3676269948482513,0.3539089858531952,0.3676269948482513,1672144
1993-04-20,0.3566530048847198,0.3566530048847198,0.3456789851188659,0.3566530048847198,2360138
1993-04-21,0.3703700006008148,0.3786010146141052,0.3456789851188659,0.3511660099029541,3166594
1993-04-22,0.3895750045776367,0.4005489945411682,0.3676269948482513,0.3731139898300171,2984344
1993-04-23,0.4115230143070221,0.4115230143070221,0.3895750045776367,0.4005489945411682,1868063
1993-04-26,0.4142659902572632,0.4224970042705536,0.3950619995594024,0.4060359895229339,3521981
1993-04-27,0.4334709942340851,0.4334709942340851,0.4087789952754974,0.4142659902572632,2916000
1993-04-28,0.460904985666275,0.4663920104503631,0.4334709942340851,0.4334709942340851,7900538
1993-04-29,0.438957005739212,0.4663920104503631,0.4170100092887878,0.460904985666275,8214919
1993-04-30,0.4663920104503631,0.4663920104503631,0.438957005739212,0.4499309957027435,5216906
1993-05-03,0.4718790054321289,0.4718790054321289,0.460904985666275,0.460904985666275,1795163
