Date,Close,High,Low,Open,Volume
2026-06-03,508.260009765625,512.8499755859375,508.0400085449219,511.1700134277344,3762868
2026-06-04,516.7000122070312,517.5800170898438,512.6799926757812,513.6900024414062,5990658
2026-06-05,509.7000122070313,517.75,508.75,517.7100219726562,6605900
2026-06-08,508.9100036621094,513.75,508.3299865722656,510.7650146484375,4575220
2026-06-09,509.4100036621094,513.5399780273438,503.0799865722656,511.4800109863281,6085113
2026-06-10,500.25,508.7300109863281,500.1400146484375,507.4849853515625,4950370
2026-06-11,509.3599853515625,510.7250061035156,501.6199951171875,503.1900024414063,6135273
2026-06-12,513.0599975585938,515.2999877929688,509.5199890136719,512.8900146484375,8038579
2026-06-15,518.4400024414062,520.8400268554688,517.864990234375,519.22998046875,5324961
2026-06-16,521.4400024414062,523.2999877929688,520.0599975585938,520.3200073242188,4475693
2026-06-17,516.2999877929688,524.1699829101562,515.2999877929688,521.260009765625,6512921
