Date,Close,High,Low,Open,Volume
1980-10-01,2.8333330154418945,2.8518519401550293,2.8333330154418945,2.8333330154418945,566325
1980-10-02,2.7962958812713623,2.814815044403076,2.7962958812713623,2.814815044403076,106650
1980-10-03,2.777777910232544,2.814815044403076,2.777777910232544,2.7962958812713623,34425
1980-10-06,2.740741014480591,2.759258985519409,2.740741014480591,2.759258985519409,194400
1980-10-07,2.685184955596924,2.7037041187286377,2.685184955596924,2.7037041187286377,423900
1980-10-08,2.722222089767456,2.740741014480591,2.722222089767456,2.722222089767456,249750
1980-10-09,2.722222089767456,2.740741014480591,2.722222089767456,2.722222089767456,93150
1980-10-10,2.722222089767456,2.759258985519409,2.722222089767456,2.722222089767456,186975
1980-10-13,2.740741014480591,2.759258985519409,2.740741014480591,2.740741014480591,121500
1980-10-14,2.722222089767456,2.759258985519409,2.722222089767456,2.740741014480591,199125
1980-10-15,2.7037041187286377,2.740741014480591,2.7037041187286377,2.722222089767456,264600
1980-10-16,2.7037041187286377,2.722222089767456,2.7037041187286377,2.7037041187286377,157950
1980-10-17,2.7037041187286377,2.722222089767456,2.7037041187286377,2.7037041187286377,74925
1980-10-20,2.666666984558105,2.7037041187286377,2.666666984558105,2.7037041187286377,86400
1980-10-21,2.6481480598449707,2.666666984558105,2.6481480598449707,2.666666984558105,403650
1980-10-22,2.6481480598449707,2.666666984558105,2.6481480598449707,2.6481480598449707,135000
1980-10-23,2.6111109256744385,2.6296300888061523,2.6111109256744385,2.6296300888061523,599400
1980-10-24,2.6111109256744385,2.6296300888061523,2.6111109256744385,2.6111109256744385,98550
1980-10-27,2.59259295463562,2.6111109256744385,2.59259295463562,2.6111109256744385,96525
1980-10-28,2.59259295463562,2.6111109256744385,2.59259295463562,2.59259295463562,64800
1980-10-29,2.5740740299224854,2.59259295463562,2.5740740299224854,2.59259295463562,56700
1980-10-30,2.5740740299224854,2.6111109256744385,2.5740740299224854,2.5740740299224854,182925
1980-10-31,2.5740740299224854,2.59259295463562,2.5740740299224854,2.5740740299224854,263250
1980-11-03,2.555556058883667,2.5740740299224854,2.555556058883667,2.5740740299224854,73575
1980-11-05,2.555556058883667,2.5740740299224854,2.555556058883667,2.555556058883667,107325
1980-11-06,2.537036895751953,2.555556058883667,2.537036895751953,2.555556058883667,150525
1980-11-07,2.5185189247131348,2.537036895751953,2.5185189247131348,2.537036895751953,309150
1980-11-10,2.5185189247131348,2.555556058883667,2.5185189247131348,2.5185189247131348,105975
1980-11-11,2.6296300888061523,2.666666984558105,2.6296300888061523,2.6296300888061523,271350
1980-11-12,2.666666984558105,2.685184955596924,2.666666984558105,2.666666984558105,447525
1980-11-13,2.685184955596924,2.722222089767456,2.685184955596924,2.685184955596924,83700
1980-11-14,2.7037041187286377,2.722222089767456,2.7037041187286377,2.7037041187286377,174825
1980-11-17,2.685184955596924,2.722222089767456,2.685184955596924,2.7037041187286377,75600
1980-11-18,2.6481480598449707,2.666666984558105,2.6481480598449707,2.666666984558105,218025
1980-11-19,2.6296300888061523,2.666666984558105,2.6296300888061523,2.6481480598449707,220050
1980-11-20,2.6481480598449707,2.666666984558105,2.6481480598449707,2.6481480598449707,531900
1980-11-21,2.6296300888061523,2.6481480598449707,2.6296300888061523,2.6481480598449707,130950
1980-11-24,2.6481480598449707,2.685184955596924,2.6481480598449707,2.6481480598449707,1187325
1980-11-25,2.685184955596924,2.7037041187286377,2.685184955596924,2.685184955596924,1826550
1980-11-26,2.759258985519409,2.777777910232544,2.759258985519409,2.759258985519409,1891350
1980-11-28,2.814815044403076,2.8333330154418945,2.814815044403076,2.814815044403076,280125
1980-12-01,2.8333330154418945,2.870369911193848,2.8333330154418945,2.8333330154418945,539325
1980-12-02,2.981481075286865,3.0,2.981481075286865,2.981481075286865,527175
1980-12-03,3.0185189247131348,3.037036895751953,3.0185189247131348,3.0185189247131348,375300
1980-12-04,3.0185189247131348,3.055556058883667,3.0185189247131348,3.0185189247131348,249075
1980-12-05,2.8333330154418945,2.8518519401550293,2.8333330154418945,2.8518519401550293,307800
1980-12-08,2.777777910232544,2.7962958812713623,2.777777910232544,2.7962958812713623,122850
1980-12-09,2.814815044403076,2.8518519401550293,2.814815044403076,2.814815044403076,181575
1980-12-10,2.814815044403076,2.8518519401550293,2.814815044403076,2.814815044403076,180225
1980-12-11,2.814815044403076,2.814815044403076,2.814815044403076,2.814815044403076,139725
1980-12-12,2.814815044403076,2.8518519401550293,2.814815044403076,2.814815044403076,162000
1980-12-15,2.814815044403076,2.8333330154418945,2.814815044403076,2.814815044403076,251775
1980-12-16,2.814815044403076,2.8333330154418945,2.814815044403076,2.814815044403076,55350
1980-12-17,2.777777910232544,2.7962958812713623,2.777777910232544,2.7962958812713623,199125
1980-12-18,2.777777910232544,2.814815044403076,2.777777910232544,2.777777910232544,228150
1980-12-19,2.777777910232544,2.7962958812713623,2.777777910232544,2.777777910232544,187650
1980-12-22,2.8518519401550293,2.888889074325561,2.8518519401550293,2.8518519401550293,177525
1980-12-23,2.8333330154418945,2.870369911193848,2.8333330154418945,2.8518519401550293,200475
1980-12-24,2.814815044403076,2.8518519401550293,2.814815044403076,2.8333330154418945,151200
1980-12-26,2.8333330154418945,2.8518519401550293,2.8333330154418945,2.8333330154418945,218025
1980-12-29,2.8333330154418945,2.8518519401550293,2.8333330154418945,2.8333330154418945,240300
1980-12-30,2.888889074325561,2.90740704536438,2.888889074325561,2.888889074325561,290925
1980-12-31,3.037036895751953,3.037036895751953,2.870369911193848,2.888889074325561,147825
1981-01-02,3.2962958812713623,3.2962958812713623,3.0185189247131348,3.037036895751953,209250
1981-01-05,3.370369911193848,3.481481075286865,3.3333330154418945,3.3333330154418945,1067850
1981-01-06,3.3518519401550293,3.40740704536438,3.314815044403076,3.370369911193848,205875
1981-01-07,3.240741014480591,3.259258985519409,3.185184955596924,3.259258985519409,430650
1981-01-08,3.2037041187286377,3.240741014480591,3.2037041187286377,3.240741014480591,162000
1981-01-09,3.166666984558105,3.222222089767456,3.1296300888061523,3.2037041187286377,149850
1981-01-12,3.185184955596924,3.222222089767456,3.1296300888061523,3.166666984558105,61425
1981-01-13,3.0740740299224854,3.166666984558105,3.0740740299224854,3.166666984558105,65475
1981-01-14,3.1111109256744385,3.1111109256744385,3.0,3.0740740299224854,42525
1981-01-15,3.1111109256744385,3.1296300888061523,3.09259295463562,3.1111109256744385,222750
1981-01-16,3.185184955596924,3.222222089767456,3.1481480598449707,3.1481480598449707,74925
1981-01-19,3.185184955596924,3.185184955596924,3.1481480598449707,3.185184955596924,64800
1981-01-20,3.1481480598449707,3.185184955596924,3.1481480598449707,3.185184955596924,51300
1981-01-21,3.185184955596924,3.185184955596924,3.1111109256744385,3.1481480598449707,145800
1981-01-22,3.185184955596924,3.185184955596924,3.1296300888061523,3.185184955596924,96525
1981-01-23,3.185184955596924,3.2037041187286377,3.1111109256744385,3.185184955596924,326700
1981-01-26,3.0740740299224854,3.222222089767456,3.0740740299224854,3.185184955596924,56700
1981-01-27,3.0740740299224854,3.1111109256744385,3.037036895751953,3.0740740299224854,202500
1981-01-28,3.037036895751953,3.1111109256744385,3.037036895751953,3.0740740299224854,30375
1981-01-29,3.09259295463562,3.1111109256744385,3.055556058883667,3.055556058883667,45225
1981-01-30,3.0,3.0740740299224854,3.0,3.0740740299224854,39825
1981-02-02,2.962963104248047,3.0185189247131348,2.962963104248047,3.0,51300
1981-02-03,3.0185189247131348,3.0185189247131348,2.962963104248047,2.962963104248047,17550
1981-02-04,3.0740740299224854,3.0740740299224854,3.0185189247131348,3.0185189247131348,21600
1981-02-05,3.055556058883667,3.1111109256744385,3.037036895751953,3.0740740299224854,39825
1981-02-06,3.09259295463562,3.240741014480591,3.0185189247131348,3.055556058883667,19575
1981-02-09,3.09259295463562,3.1481480598449707,3.09259295463562,3.09259295463562,77625
1981-02-10,3.055556058883667,3.0740740299224854,3.055556058883667,3.0740740299224854,18900
1981-02-11,3.0,3.0740740299224854,2.981481075286865,3.055556058883667,20925
1981-02-12,3.037036895751953,3.09259295463562,3.0,3.0,58050
1981-02-13,3.1111109256744385,3.1111109256744385,3.037036895751953,3.037036895751953,101925
1981-02-17,3.0740740299224854,3.1111109256744385,3.0740740299224854,3.1111109256744385,60750
