Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,Signal Type,Track Level/Price($),Price on Latest Trading day vs Track Level,"Reference Upmove or Downmove start Date/Price($), end Date/Price($)",Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),"Level, Trendpulse start Date/Price($)",Trendpulse Breakout Date/Price($),Earliest Unconfirmed Signal Date/Price($),Time from Latest Trading day to Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,TrendPulse Start/End (Date and Price($)),Divergence Start/End (Date and Price [$]),Divergence Duration (days) (Max/Min/Avg),"Sigmashell, Success Rate of Past Analysis [%]",Spread,"Divergence observed with, Signal Type","Divergence Start (Date, Price)"
TRENDPULSE,"GS, Long, 2026-01-18 (Price: 962.0)",2026-06-17 (Price: 1099.14),"14.26%, 5 months","100.0%, Past 10 years, 15","Weekly, is CONFIRMED on 2026-01-16",Already confirmed,"2026-06-17 (Price: 1099.14), 14.26% above",5 months,934.0,No Information,No Information,No Information,No Information,16.64%/3.13%/6.71%,"-0.0%, 44.52%",1.5 year/1.2 month/3.9 months,2028-03-10/2026-03-11/2026-07-06,8.19%,9.11%,-0.92%,1.21,0.47,No Target/1026.5502/1437.86/No Horizontal Resistance/No Target/1236.8362/No EMA 200 Target,470.81/288.555/794.5775/634.5288/No F-Track Level/No F-Track Level/727.07,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2016-04-24 (Price: 168.9)",2026-01-18 (Price: 962.0),2026-01-15 (Price: 975.86),150/153/150 days,14.26% above/12.63% above/14.26% above,2016-04-24 (Price: 168.9)/2026-01-18 (Price: 938.1843),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"AIA.NZ, Long, 2026-01-11 (Price: 8.54)",No Exit Yet,"1.17%, 5.2 months","100.0%, Past 10 years, 22","Weekly, is CONFIRMED on 2026-01-09",Already confirmed,"2026-06-17 (Price: 8.64), 1.17% above",5.2 months,8.35,No Information,No Information,No Information,No Information,14.03%/0.47%/6.61%,"-0.0%, 7.89%",3.5 months/28 days/2.4 months,2026-06-12/2026-02-20/2026-04-25,10.76%,5.7%,5.06%,1.18,0.29,9.2565/9.1045/8.73/8.8962/11.1706/12.8535/No EMA 200 Target,7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.87,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2025-02-09 (Price: 8.85)",2025-12-28 (Price: 8.28),2026-01-08 (Price: 8.5),171/160/157 days,4.35% above/1.65% above/1.17% above,2025-02-09 (Price: 8.85)/2026-01-11 (Price: 8.1731),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"BRK-B, Long, 2026-01-09 (Price: 499.1)",No Exit Yet,"-1.57%, 5.3 months","100.0%, Past 4 years, 20","Daily, is CONFIRMED on 2026-01-09",Already confirmed,"2026-06-17 (Price: 491.28), 1.57% below",5.3 months,498.94,No Information,No Information,No Information,No Information,5.02%/0.7%/2.78%,"-0.0%, 7.4%",2.1 months/6 days/15 days,2026-04-10/2026-01-17/2026-01-30,13.57%,12.19%,1.38%,1.66,0.86,527.3491/512.975/509.57/512.255/630.85/709.9376/No EMA 200 Target,496.12/268.082/491.88/449.7662/No F-Track Level/No F-Track Level/497.22,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-11-14 (Price: 516.55)",2026-01-09 (Price: 499.1),2026-01-09 (Price: 499.1),159/159/159 days,1.57% below/1.57% below/1.57% below,2025-11-14 (Price: 516.55)/2026-01-09 (Price: 496.4333),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"DIS, Long, 2026-01-09 (Price: 115.88)",No Exit Yet,"-12.96%, 5.3 months","93.75%, Past 4 years, 16","Daily, is CONFIRMED on 2026-01-09",Already confirmed,"2026-06-17 (Price: 100.86), 12.96% below",5.3 months,114.31,No Information,No Information,No Information,No Information,9.92%/2.15%/5.66%,"3.96%, 50.6%",5 months/8 days/2.4 months,2026-08-14/2026-01-20/2026-04-23,-17.54%,-0.57%,-16.97%,0.51,-0.02,116.5637/122.4388/121.17/168.455/207.5364/245.6322/No EMA 200 Target,111.85/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/110.55,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"6, 2025-06-30 (Price: 124.69)",2026-01-08 (Price: 114.17),2026-01-09 (Price: 115.88),160/159/159 days,11.66% below/12.96% below/12.96% below,2025-06-30 (Price: 124.69)/2026-01-09 (Price: 113.594),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SUM.NZ, Long, 2026-01-06 (Price: 12.41)",No Exit Yet,"-32.31%, 5.4 months","100.0%, Past 4 years, 18","Daily, is CONFIRMED on 2026-01-06",Already confirmed,"2026-06-17 (Price: 8.4), 32.31% below",5.4 months,12.36,No Information,No Information,No Information,No Information,8.54%/2.04%/5.16%,"-0.0%, 20.48%",6.2 months/4 days/25 days,2026-10-02/2026-01-11/2026-02-11,15.74%,3.12%,12.62%,1.56,0.13,12.9163/13.0504/12.64/13.345/19.8479/26.5969/No EMA 200 Target,11.82/9.1367/11.0645/No stop loss/No F-Track Level/No F-Track Level/11.43,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-11-18 (Price: 12.8)",2026-01-06 (Price: 12.41),2026-01-06 (Price: 12.41),162/162/162 days,32.31% below/32.31% below/32.31% below,2025-11-18 (Price: 12.8)/2026-01-06 (Price: 12.3236),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MAR, Long, 2025-12-31 (Price: 310.24)",2026-05-31 (Price: 375.6),"21.07%, 5 months","100.0%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-06-17 (Price: 394.61), 27.2% above",5.6 months,302.43,No Information,No Information,No Information,No Information,30.2%/3.49%/14.0%,"0%, 34.42%",1.6 year/4.2 months/9.9 months,2028-04-13/2026-07-01/2027-03-06,8.97%,8.08%,0.89%,1.25,0.41,376.166/353.6736/311.87/No Horizontal Resistance/372.972/399.3723/No EMA 200 Target,136.01/129.12/275.4012/235.5515/No F-Track Level/No F-Track Level/267.22,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"2, 2025-02-28 (Price: 307.52)",2025-11-30 (Price: 304.79),2025-12-31 (Price: 310.24),199/168/168 days,29.47% above/27.2% above/27.2% above,2025-02-28 (Price: 307.52)/2025-12-31 (Price: 259.98),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MFT.NZ, Long, 2025-12-31 (Price: 68.62)",No Exit Yet,"-7.07%, 5.6 months","93.33%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-12-31",Already confirmed,"2026-06-17 (Price: 63.77), 7.07% below",5.6 months,67.06,No Information,No Information,No Information,No Information,64.29%/5.7%/20.48%,"24.41%, 40.93%",1.8 year/5 months/8.6 months,2028-07-26/2026-08-05/2027-01-08,9.01%,11.67%,-2.66%,0.45,0.67,103.2388/82.6734/87.32/85.45/105.252/119.9356/No EMA 200 Target,55.51/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/63.85,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"0, 2021-09-30 (Price: 99.78)",2025-12-31 (Price: 68.62),2025-12-31 (Price: 68.62),168/168/168 days,7.07% below/7.07% below/7.07% below,2021-09-30 (Price: 99.78)/2025-12-31 (Price: 66.51),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MFT.NZ, Long, 2025-12-28 (Price: 69.01)",No Exit Yet,"-7.59%, 5.7 months","86.96%, Past 10 years, 23","Weekly, is CONFIRMED on 2025-12-26",Already confirmed,"2026-06-17 (Price: 63.77), 7.59% below",5.7 months,68.29,No Information,No Information,No Information,No Information,13.53%/1.78%/5.67%,"19.46%, 27.74%",1.2 year/1.2 month/5.4 months,2027-09-14/2026-02-18/2026-08-19,7.08%,8.93%,-1.85%,0.18,0.51,72.9574/72.9229/87.47/85.45/105.252/119.9356/No EMA 200 Target,58.66/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/63.83,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2021-09-05 (Price: 99.78)",2025-12-21 (Price: 68.26),2025-12-24 (Price: 69.01),178/175/171 days,6.58% below/7.59% below/7.59% below,2021-09-05 (Price: 99.78)/2025-12-28 (Price: 66.4602),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"TRI.TO, Long, 2025-12-22 (Price: 182.89)",No Exit Yet,"-38.73%, 5.9 months","100.0%, Past 4 years, 25","Daily, is CONFIRMED on 2025-12-22",Already confirmed,"2026-06-17 (Price: 112.06), 38.73% below",5.9 months,182.27,No Information,No Information,No Information,No Information,7.54%/0.92%/4.0%,"-0.0%, 12.09%",5.6 months/4 days/1.5 month,2026-08-22/2025-12-27/2026-02-25,14.26%,3.12%,11.14%,1.14,0.12,191.3761/190.2056/252.7/240.8933/293.2329/455.2123/239.03,178.26/116.89/131.2534/93.0152/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2025-07-14 (Price: 299.24)",2025-12-19 (Price: 182.02),2025-12-22 (Price: 182.89),180/177/177 days,38.44% below/38.73% below/38.73% below,2025-07-14 (Price: 299.24)/2025-12-22 (Price: 180.1944),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"ADBE, Long, 2025-12-14 (Price: 356.43)",No Exit Yet,"-44.93%, 6.2 months","92.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2025-12-12",Already confirmed,"2026-06-17 (Price: 196.28), 44.93% below",6.2 months,347.45,No Information,No Information,No Information,No Information,30.75%/3.26%/10.53%,"5.79%, 38.25%",1.1 year/28 days/2.3 months,2027-07-10/2026-01-23/2026-03-23,11.6%,10.18%,1.42%,0.89,0.53,405.9381/393.9621/522.91/636.07/719.5145/812.9837/367.23,320.13/332.985/343.16/318.6438/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2023-12-17 (Price: 633.89)",2025-12-14 (Price: 356.43),2025-12-11 (Price: 350.43),185/188/185 days,44.93% below/43.99% below/44.93% below,2023-12-17 (Price: 633.89)/2025-12-14 (Price: 341.872),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"CRM, Long, 2025-12-07 (Price: 260.57)",No Exit Yet,"-40.51%, 6.4 months","92.31%, Past 10 years, 26","Weekly, is CONFIRMED on 2025-12-05",Already confirmed,"2026-06-17 (Price: 155.02), 40.51% below",6.4 months,228.67,No Information,No Information,No Information,No Information,21.43%/3.11%/10.84%,"31.24%, 58.25%",9.8 months/1.2 month/2.8 months,2027-02-05/2026-01-28/2026-04-07,9.73%,8.31%,1.42%,0.43,0.42,288.477/288.8158/281.86/368.045/354.7868/402.2468/No EMA 200 Target,227.11/156.1/253.2538/209.3181/No F-Track Level/No F-Track Level/259.46,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"4, 2025-05-18 (Price: 296.05)",2025-11-30 (Price: 230.54),2025-12-04 (Price: 247.46),199/195/192 days,32.76% below/37.36% below/40.51% below,2025-05-18 (Price: 296.05)/2025-12-07 (Price: 226.2988),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NAUKRI.NS, Long, 2025-12-02 (Price: 1386.6)",No Exit Yet,"-26.65%, 6.6 months","96.77%, Past 4 years, 31","Daily, is CONFIRMED on 2025-12-02",Already confirmed,"2026-06-17 (Price: 1017.05), 26.65% below",6.6 months,1375.0,No Information,No Information,No Information,No Information,11.41%/0.45%/4.7%,"0.68%, 29.37%",2.1 months/7 days/21 days,2026-03-03/2025-12-12/2026-01-01,17.58%,7.62%,9.96%,0.94,0.39,1440.8161/1451.7702/1406.58/1483.595/2223.4618/2377.3661/1397.42,1330.2/662.12/1095.4447/920.5126/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-10-24 (Price: 1419.9)",2025-12-01 (Price: 1365.1),2025-12-02 (Price: 1386.6),198/197/197 days,25.5% below/26.65% below/26.65% below,2025-10-24 (Price: 1419.9)/2025-12-02 (Price: 1348.1),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"HDFCBANK.NS, Long, 2025-11-30 (Price: 1007.6)",No Exit Yet,"-21.88%, 6.6 months","78.57%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2026-06-17 (Price: 787.1), 21.88% below",6.6 months,985.0,No Information,No Information,No Information,No Information,23.14%/5.97%/13.59%,"11.13%, 17.76%",1 year/5 months/7.6 months,2027-05-05/2026-07-05/2026-10-26,8.88%,12.53%,-3.65%,0.37,0.69,1159.2438/1144.5328/1604.51/1009.6/1098.0619/1305.7899/No EMA 200 Target,701.7/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/956.06,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"0, 2002-02-28 (Price: 12.75)",2025-11-30 (Price: 1007.6),2025-11-28 (Price: 1007.6),199/201/199 days,21.88% below/21.88% below/21.88% below,2002-02-28 (Price: 12.75)/2025-11-30 (Price: 979.6324),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"XIU.TO, Long, 2025-11-30 (Price: 46.43)",No Exit Yet,"11.89%, 6.6 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2026-06-17 (Price: 51.95), 11.89% above",6.6 months,45.21,No Information,No Information,No Information,No Information,12.69%/2.94%/7.95%,"-0.0%, 19.49%",1.2 year/4 months/7 months,2027-08-17/2026-05-22/2026-09-30,5.69%,4.1%,1.59%,2.04,0.18,52.2663/50.1212/67.39/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/27.9467/37.996/28.1885/No F-Track Level/No F-Track Level/41.03,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"2, 2002-03-31 (Price: 11.5)",2025-09-30 (Price: 44.77),2025-11-24 (Price: 45.37),260/205/199 days,16.04% above/14.5% above/11.89% above,2002-03-31 (Price: 11.5)/2025-11-30 (Price: 43.425),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"EFN.TO, Long, 2025-11-30 (Price: 37.23)",No Exit Yet,"-24.82%, 6.6 months","100.0%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-11-28",Already confirmed,"2026-06-17 (Price: 27.99), 24.82% below",6.6 months,36.72,No Information,No Information,No Information,No Information,26.0%/2.25%/9.22%,"-0.0%, 76.43%",6.1 months/1.4 month/2.7 months,2026-08-22/2026-01-29/2026-03-27,-1.8%,9.59%,-11.39%,0.83,0.48,39.9552/40.6626/50.03/No Horizontal Resistance/45.1741/70.5281/No EMA 200 Target,34.92/11.7733/29.5041/No stop loss/No F-Track Level/No F-Track Level/33.64,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"0, 2016-05-29 (Price: 15.89)",2025-11-23 (Price: 36.72),2025-11-28 (Price: 37.23),206/201/199 days,23.77% below/24.82% below/24.82% below,2016-05-29 (Price: 15.89)/2025-11-30 (Price: 35.8961),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"NA.TO, Long, 2025-11-30 (Price: 168.95)",2026-06-17 (Price: 217.64),"28.82%, 6.6 months","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2025-11-30",Already confirmed,"2026-06-17 (Price: 217.64), 28.82% above",6.6 months,157.19,No Information,No Information,No Information,No Information,28.7%/8.86%/18.76%,"5.23%, 30.62%",1.5 year/5.1 months/9.5 months,2028-01-21/2026-07-09/2027-01-16,7.48%,7.8%,-0.32%,0.92,0.46,188.1765/200.645/259.77/No Horizontal Resistance/188.6608/207.1743/No EMA 200 Target,118.77/82.9367/134.0186/119.9028/No F-Track Level/No F-Track Level/138.03,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"0, 2002-04-30 (Price: 17.575)",2025-10-31 (Price: 156.7),2025-11-28 (Price: 168.95),229/201/199 days,38.89% above/28.82% above/28.82% above,2002-04-30 (Price: 17.575)/2025-11-30 (Price: 151.5703),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SUM.NZ, Long, 2025-11-18 (Price: 12.6)",No Exit Yet,"-33.33%, 7 months","100.0%, Past 4 years, 18","Daily, is CONFIRMED on 2025-11-18",Already confirmed,"2026-06-17 (Price: 8.4), 33.33% below",7 months,12.52,No Information,No Information,No Information,No Information,8.54%/2.04%/5.16%,"-0.0%, 20.48%",6.2 months/4 days/25 days,2026-08-14/2025-11-23/2025-12-24,15.74%,3.12%,12.62%,1.56,0.13,13.1141/13.2502/14.58/13.345/19.8479/26.5969/No EMA 200 Target,11.6/9.1367/11.0645/No stop loss/No F-Track Level/No F-Track Level/11.45,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"4, 2020-01-23 (Price: 9.3)",2025-11-17 (Price: 12.65),2025-11-18 (Price: 12.6),212/211/211 days,33.6% below/33.33% below/33.33% below,2020-01-23 (Price: 9.3)/2025-11-18 (Price: 12.3204),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"BRK-B, Long, 2025-11-16 (Price: 508.94)",No Exit Yet,"-3.47%, 7.1 months","96.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2025-11-14",Already confirmed,"2026-06-17 (Price: 491.28), 3.47% below",7.1 months,497.08,No Information,No Information,No Information,No Information,11.6%/2.26%/4.73%,"13.62%, 25.57%",9.8 months/1.2 month/2.2 months,2027-01-15/2026-01-07/2026-02-19,8.49%,8.58%,-0.09%,0.49,0.55,542.3774/533.0129/526.98/No Horizontal Resistance/630.85/709.9376/No EMA 200 Target,477.54/268.082/491.88/449.7662/No F-Track Level/No F-Track Level/496.0,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"2, 2025-04-06 (Price: 539.0)",2025-11-16 (Price: 508.94),2025-11-12 (Price: 502.4),213/217/213 days,3.47% below/2.21% below/3.47% below,2025-04-06 (Price: 539.0)/2025-11-16 (Price: 495.9973),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"SUM.NZ, Long, 2025-11-16 (Price: 12.25)",No Exit Yet,"-31.43%, 7.1 months","72.73%, Past 10 years, 11","Weekly, is CONFIRMED on 2025-11-14",Already confirmed,"2026-06-17 (Price: 8.4), 31.43% below",7.1 months,11.86,No Information,No Information,No Information,No Information,8.29%/2.99%/5.63%,"9.39%, 47.61%",1.9 month/1.2 month/1.5 month,2026-02-06/2026-01-07/2026-01-20,-1.98%,8.68%,-10.66%,-0.08,0.46,13.3991/12.9397/12.84/13.345/19.8479/26.5969/No EMA 200 Target,10.66/9.1367/11.0645/No stop loss/No F-Track Level/No F-Track Level/11.45,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"0, 2024-11-24 (Price: 13.24)",2025-11-09 (Price: 11.86),2025-11-14 (Price: 12.25),220/215/213 days,29.17% below/31.43% below/31.43% below,2024-11-24 (Price: 13.24)/2025-11-16 (Price: 11.6173),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"DIS, Long, 2025-11-12 (Price: 116.65)",No Exit Yet,"-13.54%, 7.2 months","93.75%, Past 4 years, 16","Daily, is CONFIRMED on 2025-11-12",Already confirmed,"2026-06-17 (Price: 100.86), 13.54% below",7.2 months,114.57,No Information,No Information,No Information,No Information,9.92%/2.15%/5.66%,"3.96%, 50.6%",5 months/8 days/2.4 months,2026-06-17/2025-11-23/2026-02-24,-17.54%,-0.57%,-16.97%,0.51,-0.02,117.3382/123.2524/121.47/168.455/207.5364/245.6322/No EMA 200 Target,110.24/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/110.16,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2025-06-30 (Price: 124.69)",2025-11-10 (Price: 112.24),2025-11-12 (Price: 116.65),219/217/217 days,10.14% below/13.54% below/13.54% below,2025-06-30 (Price: 124.69)/2025-11-12 (Price: 112.1961),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"FRW.NZ, Long, 2025-10-31 (Price: 14.72)",No Exit Yet,"-10.67%, 7.6 months","87.5%, Past 20 years, 16","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-06-17 (Price: 13.15), 10.67% below",7.6 months,13.7,No Information,No Information,No Information,No Information,25.1%/4.41%/13.53%,"3.66%, 17.71%",1.4 year/4 months/9.7 months,2027-10-29/2026-04-22/2026-12-26,10.09%,6.38%,3.71%,0.79,0.35,16.663/16.7116/15.73/No Horizontal Resistance/16.2179/21.849/No EMA 200 Target,7.7/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/11.41,93.94%/66/10.9 months (Across ALL Assets),72.82%/195/9.4 months (Across ALL Assets),"0, 2022-01-31 (Price: 13.04)",2025-08-31 (Price: 12.16),2025-10-29 (Price: 13.73),290/231/229 days,8.14% above/4.22% below/10.67% below,2022-01-31 (Price: 13.04)/2025-10-31 (Price: 11.2035),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"HDFCBANK.NS, Long, 2025-10-29 (Price: 1007.85)",No Exit Yet,"-21.9%, 7.7 months","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2025-10-29",Already confirmed,"2026-06-17 (Price: 787.1), 21.9% below",7.7 months,1004.9,No Information,No Information,No Information,No Information,8.15%/1.92%/3.76%,"-0.0%, 9.57%",3 months/6 days/1.2 month,2026-03-08/2025-11-06/2025-12-20,14.18%,6.24%,7.94%,1.18,0.33,1033.3486/1045.7452/1223.61/No Horizontal Resistance/1098.0619/1305.7899/No EMA 200 Target,945.05/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/939.21,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2020-01-13 (Price: 648.25)",2025-10-29 (Price: 1007.85),2025-10-29 (Price: 1007.85),231/231/231 days,21.9% below/21.9% below/21.9% below,2020-01-13 (Price: 648.25)/2025-10-29 (Price: 1002.0011),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"EFN.TO, Long, 2025-10-26 (Price: 37.71)",No Exit Yet,"-25.78%, 7.8 months","100.0%, Past 10 years, 22","Weekly, is CONFIRMED on 2025-10-24",Already confirmed,"2026-06-17 (Price: 27.99), 25.78% below",7.8 months,37.34,No Information,No Information,No Information,No Information,26.0%/2.25%/9.22%,"-0.0%, 76.43%",6.1 months/1.4 month/2.7 months,2026-07-18/2025-12-25/2026-02-20,-1.8%,9.59%,-11.39%,0.83,0.48,40.4704/41.1869/50.8/No Horizontal Resistance/45.1741/70.5281/No EMA 200 Target,36.01/11.7733/29.5041/No stop loss/No F-Track Level/No F-Track Level/32.61,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"8, 2016-05-29 (Price: 15.89)",2025-10-12 (Price: 36.73),2025-10-23 (Price: 37.42),248/237/234 days,23.8% below/25.2% below/25.78% below,2016-05-29 (Price: 15.89)/2025-10-26 (Price: 36.5305),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"HDFCBANK.NS, Long, 2025-10-20 (Price: 1002.95)",No Exit Yet,"-21.52%, 8 months","100.0%, Past 4 years, 19","Daily, is CONFIRMED on 2025-10-20",Already confirmed,"2026-06-17 (Price: 787.1), 21.52% below",8 months,997.0,No Information,No Information,No Information,No Information,8.15%/1.92%/3.76%,"-0.0%, 9.57%",3 months/6 days/1.2 month,2026-02-27/2025-10-28/2025-12-11,14.18%,6.24%,7.94%,1.18,0.33,1028.3246/1040.6609/1215.77/1004.15/1098.0619/1305.7899/No EMA 200 Target,945.05/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/935.19,90.31%/320/1.5 month (Across ALL Assets),80.18%/757/1.6 month (Across ALL Assets),"2, 2020-01-13 (Price: 648.25)",2025-10-20 (Price: 1002.95),2025-10-20 (Price: 1002.95),240/240/240 days,21.52% below/21.52% below/21.52% below,2020-01-13 (Price: 648.25)/2025-10-20 (Price: 997.0982),No Information,No Information,No Information,No Information,No Information,No Information
TRENDPULSE,"MEL.NZ, Long, 2025-10-12 (Price: 5.98)",No Exit Yet,"-2.68%, 8.3 months","100.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2025-10-10",Already confirmed,"2026-06-17 (Price: 5.82), 2.68% below",8.3 months,5.9,No Information,No Information,No Information,No Information,24.31%/3.73%/10.23%,"-0.0%, 22.1%",3.3 months/1.4 month/1.8 month,2026-03-04/2025-12-11/2025-12-29,11.03%,7.59%,3.44%,0.58,0.4,6.5158/6.5918/6.45/6.825/7.4565/8.4213/No EMA 200 Target,5.56/4.3875/4.5145/3.5923/No F-Track Level/No F-Track Level/5.75,88.72%/133/4.6 months (Across ALL Assets),77.24%/369/4.1 months (Across ALL Assets),"0, 2024-06-02 (Price: 6.76)",2025-10-12 (Price: 5.98),2025-10-10 (Price: 5.98),248/250/248 days,2.68% below/2.68% below/2.68% below,2024-06-02 (Price: 6.76)/2025-10-12 (Price: 5.7725),No Information,No Information,No Information,No Information,No Information,No Information
