Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Today price,Realised/Unrealised Profit,Holding Period,Status,Backtested Win Rate [%],ticker,original_signal,signal_timeframe,verdict,sizing_pct,conviction_score,conviction_raw,fs_score,fs_class,yield_trap_warning,business_type,bq_raw,valuation_tax,asset_type,rationale,position_layers,not_applicable_reason
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-24,34.51,,,28.17,18.3715%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-23,93.5,,,87.02,6.9305%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-23,55.64,,,17.8,68.0086%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-23,34.58,,,28.17,18.5367%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-22,93.23,,,87.02,6.6609%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-22,34.76,,,28.17,18.9586%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-22,56.1,,,17.8,68.2709%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,UBER,Short,Weekly,2025-12-21,79.31,2026-01-08,87.59,-1.0,-10.4400%,18.0,Closed,90.0,UBER,SELL,short,HARD EXIT,0.0,-1.0,-1.0,54.5,moderate,False,saas,1.0,-2.0,EQUITY,BQ 1.0 + valuation tax -2.0 = -1.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-19,94.39,,,87.02,7.8080%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-19,55.26,,,17.8,67.7886%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,UBER,Short,Weekly,2025-12-19,79.31,,,75.09,5.3209%,,Open,90.0,UBER,SELL,short,HARD EXIT,0.0,-1.0,-1.0,54.5,moderate,False,saas,1.0,-2.0,EQUITY,BQ 1.0 + valuation tax -2.0 = -1.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-18,94.0,,,87.02,7.4255%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,UBER,Short,Weekly,2025-12-18,79.69,,,75.09,5.7724%,,Open,90.0,UBER,SELL,short,HARD EXIT,0.0,-1.0,-1.0,54.5,moderate,False,saas,1.0,-2.0,EQUITY,BQ 1.0 + valuation tax -2.0 = -1.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-18,52.5,,,17.8,66.0952%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-17,94.79,,,87.02,8.1971%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-17,51.25,,,17.8,65.2683%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,UBER,Short,Weekly,2025-12-17,79.14,,,75.09,5.1175%,,Open,90.0,UBER,SELL,short,HARD EXIT,0.0,-1.0,-1.0,54.5,moderate,False,saas,1.0,-2.0,EQUITY,BQ 1.0 + valuation tax -2.0 = -1.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-12,95.19,,,87.02,8.5828%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-12,54.95,,,17.8,67.6069%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-12,36.89,,,28.17,23.6378%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-11,59.1,,,17.8,69.8816%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-11,94.09,,,87.02,7.5141%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-11,37.01,,,28.17,23.8854%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-10,37.19,,,28.17,24.2538%,,Open,85.71,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-10,92.71,,,87.02,6.1374%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-10,59.27,,,17.8,69.9679%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-09,58.94,,,17.8,69.7998%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-09,37.54,,,28.17,24.9600%,,Open,88.89,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
OSCILLATOR DELTA,NZDCAD=X,Short,Daily,2025-12-09,0.7994,,,0.8025,-0.3878%,,Open,89.47,NZDCAD=X,SELL,short,NOT_APPLICABLE,0.0,,,,,False,,,,CURRENCY,quoteType=CURRENCY,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=CURRENCY
FRACTAL TRACK,NFLX,Short,Monthly,2025-12-09,96.79,,,87.02,10.0940%,,Open,87.5,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-09,96.79,,,87.02,10.0940%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
OSCILLATOR DELTA,BTI,Short,Daily,2025-12-08,57.41,,,65.09,-13.3775%,,Open,86.84,BTI,SELL,short,HARD EXIT,0.0,0.0,0.0,55.0,moderate_high,False,income,2.0,-2.0,EQUITY,BQ 2.0 + valuation tax -2.0 = 0.0 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,TRI.TO,Short,Weekly,2025-12-07,184.66,2025-12-29,182.48,-1.0,1.1805%,22.0,Closed,88.24,TRI.TO,SELL,short,PARTIAL EXIT,0.0,5.0,5.0,77.5,strong,False,income,7.0,-2.0,EQUITY,BQ 7.0 + valuation tax -2.0 = 5.0 | FS class strong,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-05,37.59,,,28.17,25.0599%,,Open,88.89,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Monthly,2025-12-05,100.24,,,87.02,13.1883%,,Open,87.5,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-05,62.05,,,17.8,71.3135%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-05,100.24,,,87.02,13.1883%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-04,37.12,,,28.17,24.1110%,,Open,88.89,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-04,58.53,,,17.8,69.5882%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-04,103.22,,,87.02,15.6946%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-03,37.14,,,28.17,24.1519%,,Open,88.89,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-03,54.94,,,17.8,67.6010%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-03,103.96,,,87.02,16.2947%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-02,51.78,,,17.8,65.6238%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-02,109.35,,,87.02,20.4207%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-12-02,37.6,,,28.17,25.0798%,,Open,88.89,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,NFLX,Short,Quarterly,2025-12-01,109.13,,,87.02,20.2602%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-12-01,52.98,,,17.8,66.4024%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
TRENDPULSE,NVO,Short,Monthly,2025-11-30,49.35,,,44.74,9.3414%,,Open,100.0,NVO,SELL,long,HARD EXIT,0.0,-0.5,-0.5,58.25,moderate_high,False,compounder,2.5,-3.0,EQUITY,BQ 2.5 + valuation tax -3.0 = -0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Monthly,2025-11-30,107.58,2025-12-03,103.96,-1.0,3.3649%,3.0,Closed,87.5,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,META,Short,Monthly,2025-11-30,647.95,2026-01-15,620.8,-1.0,4.1901%,46.0,Closed,100.0,META,SELL,long,HARD EXIT,0.0,0.5,0.5,63.75,moderate_high,False,compounder,3.5,-3.0,EQUITY,BQ 3.5 + valuation tax -3.0 = 0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-11-30,37.57,2025-12-17,35.85,-1.0,4.5781%,17.0,Closed,88.89,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,META,Short,Monthly,2025-11-28,647.95,,,614.23,5.2041%,,Open,100.0,META,SELL,long,HARD EXIT,0.0,0.5,0.5,63.75,moderate_high,False,compounder,3.5,-3.0,EQUITY,BQ 3.5 + valuation tax -3.0 = 0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Monthly,2025-11-28,107.58,,,87.02,19.1114%,,Open,87.5,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-11-28,37.57,,,28.17,25.0200%,,Open,88.89,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-11-28,53.44,,,17.8,66.6916%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-11-28,107.58,,,87.02,19.1114%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-11-27,52.8,,,17.8,66.2879%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,KWEB,Short,Monthly,2025-11-27,37.5,,,28.17,24.8800%,,Open,88.89,KWEB,SELL,long,NOT_APPLICABLE,0.0,,,,,False,,,,ETF,quoteType=ETF,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",quoteType=ETF
FRACTAL TRACK,META,Short,Monthly,2025-11-27,633.61,,,614.23,3.0587%,,Open,100.0,META,SELL,long,HARD EXIT,0.0,0.5,0.5,63.75,moderate_high,False,compounder,3.5,-3.0,EQUITY,BQ 3.5 + valuation tax -3.0 = 0.5 | FS class moderate_high,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Monthly,2025-11-27,106.14,,,87.02,18.0139%,,Open,87.5,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-11-27,106.14,,,87.02,18.0139%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,NFLX,Short,Quarterly,2025-11-26,104.4,,,87.02,16.6475%,,Open,100.0,NFLX,SELL,long,HARD EXIT,0.0,-2.5,-2.5,53.25,moderate,False,compounder,2.5,-5.0,EQUITY,BQ 2.5 + valuation tax -5.0 = -2.5 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
FRACTAL TRACK,SFTBY,Short,Quarterly,2025-11-26,50.04,,,17.8,64.4285%,,Open,100.0,SFTBY,SELL,long,HARD EXIT,0.0,-3.0,-3.0,41.5,moderate,False,income,1.0,-4.0,EQUITY,BQ 1.0 + valuation tax -4.0 = -3.0 | FS class moderate,"{'core_fraction': 0.0, 'tactical_fraction': 0.0, 'core_signal_date': None, 'tactical_signal_date': None, 'core_model': None, 'tactical_model': None}",
