date,pct
2020-08-11,66.8724279835391
2020-08-12,67.07818930041152
2020-08-13,66.46090534979425
2020-08-14,67.07818930041152
2020-08-17,65.84362139917695
2020-08-18,65.84362139917695
2020-08-19,64.81481481481481
2020-08-20,64.60905349794238
2020-08-21,63.58024691358025
2020-08-24,66.2551440329218
2020-08-25,66.2551440329218
2020-08-26,65.22633744855968
2020-08-27,66.8724279835391
2020-08-28,69.1358024691358
2020-08-31,67.48971193415638
2020-09-01,67.6954732510288
2020-09-02,72.42798353909465
2020-09-03,68.93004115226337
2020-09-04,68.3127572016461
2020-09-08,63.99176954732511
2020-09-09,65.84362139917695
2020-09-10,63.78600823045267
2020-09-11,64.60905349794238
2020-09-14,67.90123456790124
2020-09-15,67.6954732510288
2020-09-16,70.16460905349794
2020-09-17,68.72427983539094
2020-09-18,66.04938271604938
2020-09-21,60.699588477366255
2020-09-22,62.96296296296296
2020-09-23,58.43621399176955
2020-09-24,59.053497942386834
2020-09-25,61.522633744855966
2020-09-28,65.02057613168725
2020-09-29,63.37448559670782
2020-09-30,65.4320987654321
2020-10-01,66.8724279835391
2020-10-02,67.90123456790124
2020-10-05,73.25102880658436
2020-10-06,70.57613168724279
2020-10-07,75.10288065843622
2020-10-08,78.39506172839506
2020-10-09,78.18930041152264
2020-10-12,78.80658436213992
2020-10-13,76.54320987654322
2020-10-14,75.92592592592592
2020-10-15,76.74897119341564
2020-10-16,77.36625514403292
2020-10-19,74.48559670781893
2020-10-20,75.92592592592592
2020-10-21,74.69135802469135
2020-10-22,76.95473251028807
2020-10-23,77.77777777777777
2020-10-26,73.66255144032922
2020-10-27,68.72427983539094
2020-10-28,60.2880658436214
2020-10-29,63.16872427983539
2020-10-30,63.16872427983539
2020-11-02,69.75308641975309
2020-11-03,73.66255144032922
2020-11-04,75.30864197530865
2020-11-05,77.98353909465021
2020-11-06,75.92592592592592
2020-11-09,84.77366255144032
2020-11-10,87.44855967078189
2020-11-11,86.62551440329219
2020-11-12,84.97942386831275
2020-11-13,88.68312757201646
2020-11-16,91.35802469135804
2020-11-17,91.56378600823044
2020-11-18,89.91769547325103
2020-11-19,90.53497942386832
2020-11-20,89.50617283950618
2020-11-23,90.94650205761316
2020-11-24,92.38683127572016
2020-11-25,92.18106995884774
2020-11-27,93.20987654320987
2020-11-30,91.9753086419753
2020-12-01,93.4156378600823
2020-12-02,93.4156378600823
2020-12-03,93.00411522633745
2020-12-04,93.00411522633745
2020-12-07,93.20987654320987
2020-12-08,92.79835390946502
2020-12-09,92.18106995884774
2020-12-10,91.35802469135804
2020-12-11,91.56378600823044
2020-12-14,91.1522633744856
2020-12-15,92.79835390946502
2020-12-16,92.38683127572016
2020-12-17,92.79835390946502
2020-12-18,92.18106995884774
2020-12-21,90.74074074074076
2020-12-22,90.32921810699588
2020-12-23,90.53497942386832
2020-12-24,91.56378600823044
2020-12-28,90.94650205761316
2020-12-29,90.74074074074076
2020-12-30,91.1522633744856
2020-12-31,92.62295081967213
2021-01-04,91.3934426229508
2021-01-05,91.3934426229508
2021-01-06,92.41803278688523
2021-01-07,90.98360655737704
2021-01-08,91.59836065573772
2021-01-11,90.98360655737704
2021-01-12,90.77868852459017
2021-01-13,90.57377049180327
2021-01-14,90.1639344262295
2021-01-15,90.77868852459017
2021-01-19,91.3934426229508
2021-01-20,92.00819672131148
2021-01-21,91.3934426229508
2021-01-22,90.57377049180327
2021-01-25,91.59836065573772
2021-01-26,91.3934426229508
2021-01-27,88.31967213114754
2021-01-28,88.52459016393442
2021-01-29,86.27049180327869
2021-02-01,88.31967213114754
2021-02-02,89.75409836065573
2021-02-03,88.93442622950819
2021-02-04,90.1639344262295
2021-02-05,90.3688524590164
2021-02-08,90.77868852459017
2021-02-09,90.77868852459017
2021-02-10,90.3688524590164
2021-02-11,88.93442622950819
2021-02-12,88.52459016393442
2021-02-16,88.11475409836065
2021-02-17,89.95901639344262
2021-02-18,89.54918032786885
2021-02-19,88.31967213114754
2021-02-22,86.06557377049181
2021-02-23,86.27049180327869
2021-02-24,86.47540983606558
2021-02-25,82.99180327868852
2021-02-26,79.71311475409836
2021-03-01,83.81147540983606
2021-03-02,82.78688524590164
2021-03-03,80.94262295081967
2021-03-04,77.45901639344262
2021-03-05,81.76229508196721
2021-03-08,80.12295081967213
2021-03-09,83.60655737704919
2021-03-10,84.01639344262296
2021-03-11,84.8360655737705
2021-03-12,86.06557377049181
2021-03-15,87.70491803278688
2021-03-16,88.11475409836065
2021-03-17,87.70491803278688
2021-03-18,86.27049180327869
2021-03-19,86.47540983606558
2021-03-22,88.11475409836065
2021-03-23,88.31967213114754
2021-03-24,87.70491803278688
2021-03-25,88.52459016393442
2021-03-26,92.21311475409836
2021-03-29,93.0327868852459
2021-03-30,91.18852459016394
2021-03-31,92.62295081967213
2021-04-01,93.44262295081968
2021-04-05,94.4672131147541
2021-04-06,94.4672131147541
2021-04-07,94.05737704918032
2021-04-08,94.05737704918032
2021-04-09,94.2622950819672
2021-04-12,94.2622950819672
2021-04-13,94.4672131147541
2021-04-14,94.4672131147541
2021-04-15,95.49180327868852
2021-04-16,95.6967213114754
2021-04-19,95.08196721311477
2021-04-20,95.49180327868852
2021-04-21,96.51639344262296
2021-04-22,96.51639344262296
2021-04-23,96.31147540983606
2021-04-26,95.49180327868852
2021-04-27,95.08196721311477
2021-04-28,94.2622950819672
2021-04-29,95.28688524590164
2021-04-30,94.05737704918032
2021-05-03,94.4672131147541
2021-05-04,93.64754098360656
2021-05-05,92.82786885245902
2021-05-06,92.41803278688523
2021-05-07,92.62295081967213
2021-05-10,91.8032786885246
2021-05-11,91.3934426229508
2021-05-12,87.90983606557377
2021-05-13,89.34426229508196
2021-05-14,91.3934426229508
2021-05-17,89.95901639344262
2021-05-18,89.13934426229508
2021-05-19,89.75409836065573
2021-05-20,91.59836065573772
2021-05-21,90.77868852459017
2021-05-24,91.59836065573772
2021-05-25,91.3934426229508
2021-05-26,90.98360655737704
2021-05-27,90.77868852459017
2021-05-28,91.8032786885246
2021-06-01,90.3688524590164
2021-06-02,90.77868852459017
2021-06-03,89.75409836065573
2021-06-04,91.59836065573772
2021-06-07,90.57377049180327
2021-06-08,90.77868852459017
2021-06-09,90.57377049180327
2021-06-10,92.41803278688523
2021-06-11,93.44262295081968
2021-06-14,93.64754098360656
2021-06-15,92.62295081967213
2021-06-16,90.77868852459017
2021-06-17,90.98360655737704
2021-06-18,89.13934426229508
2021-06-21,90.3688524590164
2021-06-22,90.3688524590164
2021-06-23,89.34426229508196
2021-06-24,90.57377049180327
2021-06-25,92.82786885245902
2021-06-28,93.0327868852459
2021-06-29,91.8032786885246
2021-06-30,91.8032786885246
2021-07-01,91.8032786885246
2021-07-02,92.21311475409836
2021-07-06,92.00819672131148
2021-07-07,92.41803278688523
2021-07-08,92.00819672131148
2021-07-09,92.62295081967213
2021-07-12,92.21311475409836
2021-07-13,90.3688524590164
2021-07-14,90.3688524590164
2021-07-15,90.77868852459017
2021-07-16,88.13905930470348
2021-07-19,82.20858895705521
2021-07-20,86.9120654396728
2021-07-21,88.5480572597137
2021-07-22,87.32106339468302
2021-07-23,87.93456032719837
2021-07-26,88.95705521472392
2021-07-27,89.57055214723927
2021-07-28,89.16155419222903
2021-07-29,88.95705521472392
2021-07-30,88.13905930470348
2021-08-02,87.52556237218813
2021-08-03,88.13905930470348
2021-08-04,84.66257668711657
2021-08-05,84.66257668711657
2021-08-06,85.07157464212679
2021-08-09,84.66257668711657
2021-08-10,85.2760736196319
2021-08-11,86.70756646216769
2021-08-12,85.88957055214723
2021-08-13,85.68507157464212
2021-08-16,84.86707566462168
2021-08-17,83.02658486707567
2021-08-18,80.98159509202453
2021-08-19,78.11860940695297
2021-08-20,78.93660531697341
2021-08-23,82.0040899795501
2021-08-24,83.43558282208589
2021-08-25,84.86707566462168
2021-08-26,82.0040899795501
2021-08-27,84.45807770961146
2021-08-30,83.23108384458078
2021-08-31,83.43558282208589
2021-09-01,82.82208588957056
2021-09-02,83.84458077709611
2021-09-03,82.61758691206543
2021-09-07,80.77709611451942
2021-09-08,79.14110429447852
2021-09-09,77.50511247443762
2021-09-10,75.66462167689161
2021-09-13,78.7321063394683
2021-09-14,75.86912065439672
2021-09-15,76.89161554192229
2021-09-16,75.66462167689161
2021-09-17,74.43762781186093
2021-09-20,69.73415132924336
2021-09-21,68.09815950920246
2021-09-22,71.98364008179959
2021-09-23,76.27811860940696
2021-09-24,76.3265306122449
2021-09-27,76.17107942973523
2021-09-28,71.4867617107943
2021-09-29,72.30142566191446
2021-09-30,66.19144602851324
2021-10-01,70.061099796334
2021-10-04,69.85743380855398
2021-10-05,69.65376782077394
2021-10-06,71.4867617107943
2021-10-07,73.31975560081466
2021-10-08,70.46843177189409
2021-10-11,68.22810590631364
2021-10-12,67.41344195519348
2021-10-13,69.04276985743381
2021-10-14,75.76374745417515
2021-10-15,76.57841140529531
2021-10-18,73.93075356415478
2021-10-19,77.18940936863544
2021-10-20,78.41140529531569
2021-10-21,78.61507128309572
2021-10-22,79.0224032586558
2021-10-25,78.0040733197556
2021-10-26,78.0040733197556
2021-10-27,74.74541751527495
2021-10-28,77.18940936863544
2021-10-29,75.35641547861508
2021-11-01,78.20773930753565
2021-11-02,76.9857433808554
2021-11-03,79.42973523421588
2021-11-04,77.59674134419552
2021-11-05,79.42973523421588
2021-11-08,79.22606924643584
2021-11-09,79.42973523421588
2021-11-10,79.22606924643584
2021-11-11,78.41140529531569
2021-11-12,78.41140529531569
2021-11-15,79.0224032586558
2021-11-16,77.80040733197556
2021-11-17,76.37474541751527
2021-11-18,75.35641547861508
2021-11-19,74.54175152749491
2021-11-22,75.35641547861508
2021-11-23,76.01626016260163
2021-11-24,75.20325203252033
2021-11-26,68.90243902439025
2021-11-29,69.71544715447155
2021-11-30,61.17886178861789
2021-12-01,56.91056910569106
2021-12-02,64.63414634146342
2021-12-03,63.61788617886179
2021-12-06,69.51219512195122
2021-12-07,72.35772357723577
2021-12-08,73.3739837398374
2021-12-09,72.35772357723577
2021-12-10,73.3739837398374
2021-12-13,71.7479674796748
2021-12-14,70.73170731707317
2021-12-15,72.15447154471545
2021-12-16,71.7479674796748
2021-12-17,68.08943089430895
2021-12-20,62.80487804878049
2021-12-21,69.3089430894309
2021-12-22,69.3089430894309
2021-12-23,72.15447154471545
2021-12-27,75.40650406504065
2021-12-28,75.8130081300813
2021-12-29,76.6260162601626
2021-12-30,76.42276422764228
2021-12-31,76.6260162601626
2022-01-03,77.23577235772358
2022-01-04,78.04878048780488
2022-01-05,74.39024390243902
2022-01-06,73.17073170731707
2022-01-07,73.98373983739837
2022-01-10,72.15447154471545
2022-01-11,73.78048780487805
2022-01-12,74.79674796747967
2022-01-13,73.17073170731707
2022-01-14,69.91869918699187
2022-01-18,63.82113821138211
2022-01-19,60.97560975609756
2022-01-20,56.91056910569106
2022-01-21,54.47154471544715
2022-01-24,56.300813008130085
2022-01-25,50.0
2022-01-26,45.63894523326572
2022-01-27,42.30769230769231
2022-01-28,49.59514170040486
2022-01-31,55.465587044534416
2022-02-01,57.28744939271255
2022-02-02,60.526315789473685
2022-02-03,54.04858299595141
2022-02-04,52.42914979757085
2022-02-07,53.036437246963565
2022-02-08,56.68016194331984
2022-02-09,61.74089068825911
2022-02-10,55.465587044534416
2022-02-11,49.392712550607285
2022-02-14,46.76113360323887
2022-02-15,52.83400809716599
2022-02-16,54.45344129554656
2022-02-17,47.97570850202429
2022-02-18,47.36842105263158
2022-02-22,44.33198380566802
2022-02-23,38.8663967611336
2022-02-24,39.67611336032389
2022-02-25,49.797570850202426
2022-02-28,48.17813765182186
2022-03-01,40.89068825910931
2022-03-02,48.38056680161943
2022-03-03,47.97570850202429
2022-03-04,45.74898785425101
2022-03-07,37.04453441295546
2022-03-08,35.82995951417004
2022-03-09,40.48582995951417
2022-03-10,39.878542510121456
2022-03-11,37.85425101214575
2022-03-14,38.25910931174089
2022-03-15,41.902834008097166
2022-03-16,45.54655870445344
2022-03-17,49.19028340080972
2022-03-18,52.83400809716599
2022-03-21,51.21457489878542
2022-03-22,53.64372469635627
2022-03-23,49.19028340080972
2022-03-24,53.44129554655871
2022-03-25,54.25101214574899
2022-03-28,56.07287449392712
2022-03-29,62.34817813765182
2022-03-30,59.51417004048583
2022-03-31,54.45344129554656
2022-04-01,54.04858299595141
2022-04-04,54.25101214574899
2022-05-23,29.554655870445345
2022-05-24,30.97165991902834
2022-05-25,31.17408906882591
2022-05-26,34.21052631578947
2022-05-27,38.46153846153846
2022-05-31,37.11967545638945
2022-06-01,34.27991886409736
2022-06-02,36.58536585365854
2022-06-03,34.48275862068966
2022-06-06,34.88843813387424
2022-06-07,38.5395537525355
2022-06-08,34.48275862068966
2022-06-09,29.006085192697768
2022-06-10,25.963488843813387
2022-06-13,19.472616632860042
2022-06-14,17.44421906693712
2022-06-15,18.45841784989858
2022-06-16,13.59026369168357
2022-06-17,12.57606490872211
2022-06-21,17.44421906693712
2022-06-22,16.835699797160242
2022-06-23,18.864097363083165
2022-06-24,23.529411764705884
2022-06-27,24.543610547667342
2022-06-28,22.718052738336713
2022-06-29,22.718052738336713
2022-06-30,22.10953346855984
2022-07-01,25.15212981744422
2022-07-05,21.29817444219067
2022-07-06,20.892494929006084
2022-07-07,22.718052738336713
2022-07-08,22.515212981744423
2022-07-11,21.703853955375255
2022-07-12,20.892494929006084
2022-07-13,19.675456389452332
2022-07-14,18.66125760649087
2022-07-15,19.878296146044626
2022-07-18,17.849898580121703
2022-07-19,21.703853955375255
2022-07-20,21.095334685598377
2022-07-21,22.920892494929006
2022-07-22,22.718052738336713
2022-07-25,25.963488843813387
2022-07-26,24.34077079107505
2022-07-27,28.397565922920894
2022-07-28,35.09127789046653
2022-07-29,37.72819472616633
2022-08-01,37.11967545638945
2022-08-02,34.48275862068966
2022-08-03,38.5395537525355
2022-08-04,38.33671399594321
2022-08-05,38.5395537525355
2022-08-08,39.75659229208925
2022-08-09,36.71399594320487
2022-08-10,44.42190669371197
2022-08-11,45.233265720081135
2022-08-12,51.521298174442194
2022-08-15,51.926977687626774
2022-08-16,54.36105476673428
2022-08-17,51.3184584178499
2022-08-18,53.14401622718053
2022-08-19,47.870182555780936
2022-08-22,40.36511156186612
2022-08-23,40.56795131845842
2022-08-24,41.37931034482759
2022-08-25,46.0446247464503
2022-08-26,37.52535496957404
2022-08-29,36.105476673427994
2022-08-30,32.657200811359026
2022-08-31,31.23732251521298
2022-09-01,32.251521298174445
2022-09-02,29.614604462474645
2022-09-06,29.81744421906694
2022-09-07,36.308316430020284
2022-09-08,38.33671399594321
2022-09-09,42.79918864097363
2022-09-12,44.42190669371197
2022-09-13,34.68559837728195
2022-09-14,34.07707910750507
2022-09-15,32.04868154158215
2022-09-16,30.02028397565923
2022-09-19,31.440162271805274
2022-09-20,28.600405679513184
2022-09-21,25.557809330628803
2022-09-22,21.50101419878296
2022-09-23,16.63286004056795
2022-09-26,13.793103448275861
2022-09-27,12.57606490872211
2022-09-28,16.835699797160242
2022-09-29,14.198782961460447
2022-09-30,13.184584178498985
2022-10-03,17.24137931034483
2022-10-04,24.746450304259636
2022-10-05,24.746450304259636
2022-10-06,22.10953346855984
2022-10-07,18.255578093306287
2022-10-10,17.647058823529413
2022-10-11,18.052738336713997
2022-10-12,17.44421906693712
2022-10-13,20.081135902636916
2022-10-14,16.63286004056795
2022-10-17,20.4868154158215
2022-10-18,23.123732251521297
2022-10-19,21.50101419878296
2022-10-20,19.675456389452332
2022-10-21,24.34077079107505
2022-10-24,26.572008113590265
2022-10-25,31.440162271805274
2022-10-26,33.46855983772819
2022-10-27,34.48275862068966
2022-10-28,40.77079107505071
2022-10-31,40.16227180527383
2022-11-01,40.16227180527383
2022-11-02,36.43724696356275
2022-11-03,35.62753036437247
2022-11-04,39.068825910931174
2022-11-07,42.91497975708502
2022-11-08,43.927125506072876
2022-11-09,40.48582995951417
2022-11-10,56.072874493927124
2022-11-11,57.89473684210526
2022-11-14,54.65587044534413
2022-11-15,57.48987854251012
2022-11-16,55.66801619433198
2022-11-17,53.64372469635627
2022-11-18,58.29959514170041
2022-11-21,58.29959514170041
2022-11-22,61.1336032388664
2022-11-23,63.96761133603239
2022-11-25,65.18218623481782
2022-11-28,60.121457489878544
2022-11-29,59.91902834008097
2022-11-30,66.80161943319838
2022-12-01,67.4089068825911
2022-12-02,65.78947368421052
2022-12-05,60.72874493927125
2022-12-06,58.906882591093115
2022-12-07,58.29959514170041
2022-12-08,59.716599190283404
2022-12-09,58.502024291497975
2022-12-12,62.955465587044536
2022-12-13,66.39676113360323
2022-12-14,63.56275303643725
2022-12-15,54.8582995951417
2022-12-16,51.61943319838057
2022-12-19,49.392712550607285
2022-12-20,49.797570850202426
2022-12-21,54.04858299595141
2022-12-22,52.02429149797571
2022-12-23,53.84615384615385
2022-12-27,54.65587044534413
2022-12-28,51.012145748987855
2022-12-29,55.06072874493927
2022-12-30,52.42914979757085
2023-01-03,52.42914979757085
2023-01-04,55.465587044534416
2023-01-05,52.22672064777328
2023-01-06,58.70445344129555
2023-01-09,59.10931174089069
2023-01-10,61.94331983805668
2023-01-11,65.58704453441295
2023-01-12,68.01619433198381
2023-01-13,67.4089068825911
2023-01-17,67.20647773279352
2023-01-18,60.931174089068826
2023-01-19,59.10931174089069
2023-01-20,64.17004048582996
2023-01-23,67.61133603238866
2023-01-24,66.59919028340082
2023-01-25,66.80161943319838
2023-01-26,68.21862348178138
2023-01-27,69.43319838056681
2023-01-30,67.61133603238866
2023-01-31,73.6842105263158
2023-02-01,75.50607287449392
2023-02-02,80.36437246963563
2023-02-03,75.10121457489879
2023-02-06,72.8744939271255
2023-02-07,75.30364372469636
2023-02-08,72.67206477732793
2023-02-09,70.24291497975709
2023-02-10,72.46963562753037
2023-02-13,73.88663967611336
2023-02-14,73.88663967611336
2023-02-15,75.30364372469636
2023-02-16,72.67206477732793
2023-02-17,72.2672064777328
2023-02-21,66.59919028340082
2023-02-22,65.78947368421052
2023-02-23,66.39676113360323
2023-02-24,61.74089068825911
2023-02-27,61.74089068825911
2023-02-28,59.91902834008097
2023-03-01,58.502024291497975
2023-03-02,61.336032388663966
2023-03-03,67.20647773279352
2023-03-06,65.18218623481782
2023-03-07,59.91902834008097
2023-03-08,60.32388663967611
2023-03-09,52.02429149797571
2023-03-10,46.35627530364373
2023-03-13,43.7246963562753
2023-03-14,48.38056680161943
2023-03-15,43.522267206477736
2023-03-16,47.77327935222672
2023-03-17,42.10526315789474
2023-03-20,48.987854251012145
2023-03-21,52.42914979757085
2023-03-22,45.54655870445344
2023-03-23,43.927125506072876
2023-03-24,45.54655870445344
2023-03-27,48.38056680161943
2023-03-28,49.59514170040486
2023-03-29,55.66801619433198
2023-03-30,57.48987854251012
2023-03-31,62.550607287449395
2023-04-03,63.36032388663968
2023-04-04,60.72874493927125
2023-04-05,60.32388663967611
2023-04-06,59.91902834008097
2023-04-10,60.931174089068826
2023-04-11,64.5748987854251
2023-04-12,63.1578947368421
2023-04-13,65.9919028340081
2023-04-14,63.36032388663968
2023-04-17,65.18218623481782
2023-04-18,65.38461538461539
2023-04-19,65.9919028340081
2023-04-20,62.955465587044536
2023-04-21,62.34817813765182
2023-04-24,62.550607287449395
2023-04-25,55.87044534412956
2023-04-26,51.012145748987855
2023-04-27,57.08502024291498
2023-04-28,62.34817813765182
2023-05-01,59.91902834008097
2023-05-02,54.25101214574899
2023-05-03,50.607287449392715
2023-05-04,50.0
2023-05-05,55.26315789473684
2023-05-08,55.06072874493927
2023-05-09,53.036437246963565
2023-05-10,54.65587044534413
2023-05-11,52.22672064777328
2023-05-12,52.63157894736842
2023-05-15,53.23886639676113
2023-05-16,47.97570850202429
2023-05-17,51.21457489878542
2023-05-18,54.8582995951417
2023-05-19,53.64372469635627
2023-05-22,54.04858299595141
2023-05-23,50.80971659919028
2023-05-24,47.36842105263158
2023-05-25,45.34412955465587
2023-05-26,47.57085020242915
2023-05-30,46.963562753036435
2023-05-31,44.73684210526316
2023-06-01,47.57085020242915
2023-06-02,57.89473684210526
2023-06-05,56.2753036437247
2023-06-06,58.29959514170041
2023-06-07,60.72874493927125
2023-06-08,61.74089068825911
2023-06-09,61.1336032388664
2023-06-12,61.74089068825911
2023-06-13,64.5748987854251
2023-06-14,63.1578947368421
2023-06-15,69.43319838056681
2023-06-16,69.23076923076923
2023-06-20,64.97975708502024
2023-06-21,65.58704453441295
2023-06-22,63.1578947368421
2023-06-23,59.91902834008097
2023-06-26,62.550607287449395
2023-06-27,65.38461538461539
2023-06-28,63.56275303643725
2023-06-29,68.21862348178138
2023-06-30,69.43319838056681
2023-07-03,71.65991902834008
2023-07-05,71.25506072874494
2023-07-06,67.81376518218623
2023-07-07,67.61133603238866
2023-07-10,70.44534412955466
2023-07-11,74.08906882591093
2023-07-12,75.91093117408907
2023-07-13,76.51821862348179
2023-07-14,73.6842105263158
2023-07-17,73.27935222672065
2023-07-18,73.6842105263158
2023-07-19,76.72064777327935
2023-07-20,77.7327935222672
2023-07-21,78.5425101214575
2023-07-24,78.94736842105263
2023-07-25,78.94736842105263
2023-07-26,78.74493927125506
2023-07-27,76.51821862348179
2023-07-28,76.51821862348179
2023-07-31,77.32793522267207
2023-08-01,75.30364372469636
2023-08-02,74.2914979757085
2023-08-03,71.86234817813765
2023-08-04,68.42105263157895
2023-08-07,71.65991902834008
2023-08-08,69.23076923076923
2023-08-09,70.04048582995951
2023-08-10,67.81376518218623
2023-08-11,68.82591093117409
2023-08-14,68.42105263157895
2023-08-15,63.76518218623482
2023-08-16,61.336032388663966
2023-08-17,59.51417004048583
2023-08-18,59.51417004048583
2023-08-21,58.906882591093115
2023-08-22,56.072874493927124
2023-08-23,57.48987854251012
2023-08-24,56.2753036437247
2023-08-25,57.28744939271255
2023-08-28,59.10931174089069
2023-08-29,63.1578947368421
2023-08-30,63.76518218623482
2023-08-31,62.75303643724696
2023-09-01,64.37246963562752
2023-09-05,59.51417004048583
2023-09-06,58.70445344129555
2023-09-07,56.88259109311741
2023-09-08,56.477732793522264
2023-09-11,57.69230769230769
2023-09-12,57.69230769230769
2023-09-13,57.69230769230769
2023-09-14,61.74089068825911
2023-09-15,59.91902834008097
2023-09-18,58.70445344129555
2023-09-19,57.48987854251012
2023-09-20,56.88259109311741
2023-09-21,50.80971659919028
2023-09-22,49.59514170040486
2023-09-25,50.202429149797574
2023-09-26,45.34412955465587
2023-09-27,45.74898785425101
2023-09-28,47.16599190283401
2023-09-29,46.558704453441294
2023-10-02,45.34412955465587
2023-10-03,42.02020202020202
2023-10-04,43.23232323232323
2023-10-05,42.42424242424242
2023-10-06,43.83838383838384
2023-10-09,46.464646464646464
2023-10-10,49.494949494949495
2023-10-11,48.888888888888886
2023-10-12,46.06060606060606
2023-10-13,44.44444444444444
2023-10-16,47.676767676767675
2023-10-17,48.888888888888886
2023-10-18,44.04040404040404
2023-10-19,41.81818181818182
2023-10-20,37.37373737373738
2023-10-23,35.95959595959596
2023-10-24,36.96969696969697
2023-10-25,33.73737373737374
2023-10-26,32.72727272727273
2023-10-27,28.88888888888889
2023-10-30,32.525252525252526
2023-10-31,36.36363636363637
2023-11-01,39.19191919191919
