date,put_call_ema
2004-05-20,0.8963650565379154
2004-05-21,0.9051350543207424
2004-05-24,0.8998356404258113
2004-05-25,0.8998420858993089
2004-05-26,0.904162004099336
2004-05-27,0.9055674157032836
2004-05-28,0.9112314386168803
2004-06-01,0.9123596174946497
2004-06-02,0.9122670834752516
2004-06-03,0.9208056292213203
2004-06-04,0.9246956045459744
2004-06-07,0.9217663651520147
2004-06-08,0.9193441547538965
2004-06-09,0.9193698741753125
2004-06-10,0.9284141928351041
2004-06-14,0.9437704989984333
2004-06-15,0.9373481264886909
2004-06-16,0.9276481999597227
2004-06-17,0.9222502313338513
2004-06-18,0.9174561046148768
2004-06-21,0.9140264534535092
2004-06-22,0.9099469846906265
2004-06-23,0.9068118088204059
2004-06-24,0.8971329143568606
2004-06-25,0.888617898107572
2004-06-28,0.8780838628876672
2004-06-29,0.8777668486567782
2004-06-30,0.8739328545918066
2004-07-01,0.8761315661764417
2004-07-02,0.8735381714244244
2004-07-06,0.8816347137215058
2004-07-07,0.8858843327912507
2004-07-08,0.8868300452308094
2004-07-09,0.8814641611041111
2004-07-12,0.8927792920412048
2004-07-13,0.8887487315690007
2004-07-14,0.8907585852329615
2004-07-15,0.8883758956159826
2004-07-16,0.8974591938271206
2004-07-19,0.8897156960299787
2004-07-20,0.8807072373621364
2004-07-21,0.87597362021068
2004-07-22,0.8765236743200652
2004-07-23,0.8739149027781018
2004-07-26,0.87140843600249
2004-07-27,0.8654708502769021
2004-07-28,0.8581974835993764
2004-07-29,0.850032876399401
2004-07-30,0.841404136148444
2004-08-02,0.8393882876720344
2004-08-03,0.8350985509005822
2004-08-04,0.8384280194927163
2004-08-05,0.8392739795126097
2004-08-06,0.8604789214925074
2004-08-09,0.8632052382967228
2004-08-10,0.8697462093439102
2004-08-11,0.870540475644149
2004-08-12,0.877970260913006
2004-08-13,0.8835400546026921
2004-08-16,0.882224758343763
2004-08-17,0.8848826109577331
2004-08-18,0.8886127046456652
2004-08-19,0.8886671083850509
2004-08-20,0.8910723198209313
2004-08-23,0.8875008562985418
2004-08-24,0.8836772933064422
2004-08-25,0.8796115170983465
2004-08-26,0.8780581242709604
2004-08-27,0.879702903711315
2004-08-30,0.8785380839579301
2004-08-31,0.8719287473321289
2004-09-01,0.8789119337112611
2004-09-02,0.8805232304284666
2004-09-03,0.8863850645293111
2004-09-07,0.8853503561163969
2004-09-08,0.8918072048961461
2004-09-09,0.8925206478413952
2004-09-10,0.8924217989064386
2004-09-13,0.8840915322826567
2004-09-14,0.8858918643500036
2004-09-15,0.8880137520225525
2004-09-16,0.8826014480216682
2004-09-17,0.8805386461384656
2004-09-20,0.882086150211467
2004-09-21,0.8772984580463115
2004-09-22,0.8860318518484168
2004-09-23,0.8873639360896555
2004-09-24,0.8894280954586886
2004-09-27,0.8933720917152107
2004-09-28,0.8940241665499084
2004-09-29,0.8922977286459904
2004-09-30,0.89103115105203
2004-10-01,0.8941279686578328
2004-10-04,0.892789616945761
2004-10-05,0.8903272790263195
2004-10-06,0.8860007190645031
2004-10-07,0.8849810830227578
2004-10-08,0.8898837856493163
2004-10-11,0.8867510881728725
2004-10-12,0.8911922219700148
2004-10-13,0.8982042916966809
2004-10-14,0.9049413782968111
2004-10-15,0.9039632850302696
2004-10-18,0.8987098228722198
2004-10-19,0.9007212023674268
2004-10-20,0.8987321356079199
2004-10-21,0.8960367577409427
2004-10-22,0.8899176692020823
2004-10-25,0.8848228586451379
2004-10-26,0.8763984328159168
2004-10-27,0.8694808472152926
2004-10-28,0.8620502257558693
2004-10-29,0.8568717855301489
2004-11-01,0.8593474017838686
2004-11-02,0.8558435821060698
2004-11-03,0.8560065788862239
2004-11-04,0.8565553404985289
2004-11-05,0.8500237585181944
2004-11-08,0.8417875326939516
2004-11-09,0.8354429235686985
2004-11-10,0.830131436369926
2004-11-11,0.8265968702377722
2004-11-12,0.8239852282676635
2004-11-15,0.813632866374814
2004-11-16,0.8095688323993311
2004-11-17,0.8033112311287691
2004-11-18,0.7965147122609743
2004-11-19,0.7970435470742694
2004-11-22,0.7944143883654746
2004-11-23,0.7942412750962403
2004-11-24,0.7870161270532505
2004-11-26,0.7847802005021427
2004-11-29,0.783024114207941
2004-11-30,0.7872192469841003
2004-12-01,0.7849753549455081
2004-12-02,0.7871331841633313
2004-12-03,0.7852848240000635
2004-12-06,0.7839011054118258
2004-12-07,0.7825716502976365
2004-12-08,0.7867845267565527
2004-12-09,0.7884792511974723
2004-12-10,0.782264378601493
2004-12-13,0.7798226382641795
2004-12-14,0.7794374367636234
2004-12-15,0.7735771451258342
2004-12-16,0.7699074531601152
2004-12-17,0.7726561804871696
2004-12-20,0.7776500557621825
2004-12-21,0.7781343673009204
2004-12-22,0.7833055685832373
2004-12-23,0.7855288796191888
2004-12-27,0.7876650019870638
2004-12-28,0.7838350019091398
2004-12-29,0.78839049203035
2004-12-30,0.7911987080291598
2004-12-31,0.7860536606554673
2005-01-03,0.7858162621983903
2005-01-04,0.785588173484728
2005-01-05,0.79203569609317
2005-01-06,0.7923480217365751
2005-01-07,0.7993147659821997
2005-01-10,0.8001259516299566
2005-01-11,0.802473953526821
2005-01-12,0.8074749749571418
2005-01-13,0.8111034073117637
2005-01-14,0.8075307246720866
2005-01-18,0.8095883433123969
2005-01-19,0.8119574278883814
2005-01-20,0.8185473326770724
2005-01-21,0.8205650843367951
2005-01-24,0.8177978261275091
2005-01-25,0.8182763427499598
2005-01-26,0.8183439371519221
2005-01-27,0.8191931945185135
2005-01-28,0.8172640496354345
2005-01-31,0.8154105574928685
2005-02-01,0.8187277905323639
2005-02-02,0.8152482693350163
2005-02-03,0.8166110823022705
2005-02-04,0.8139988829962992
2005-02-07,0.8107048091533071
2005-02-08,0.8106771695786676
2005-02-09,0.8153564962618572
2005-02-10,0.8218131042515884
2005-02-11,0.8233106295750555
2005-02-14,0.8263180558662299
2005-02-15,0.8248938183812797
2005-02-16,0.8215646490329943
2005-02-17,0.8246405451493475
2005-02-18,0.8260271904376083
2005-02-22,0.8253986731655453
2005-02-23,0.8255791173551318
2005-02-24,0.8320269951059109
2005-02-25,0.8311631913762674
2005-02-28,0.8256273799497471
2005-03-01,0.827759639559561
2005-03-02,0.8270631831062449
2005-03-03,0.826786195533451
2005-03-04,0.8261279133556686
2005-03-07,0.8239268187142698
2005-03-08,0.8257336101372397
2005-03-09,0.8313911156220539
2005-03-10,0.8383953855976596
2005-03-11,0.8443406645938298
2005-03-14,0.850837109119562
2005-03-15,0.8508042813109518
2005-03-16,0.858615878122287
2005-03-17,0.8669054515292562
2005-03-18,0.8827130808810502
2005-03-21,0.8786851169249306
2005-03-22,0.8846190339082667
2005-03-23,0.8824771110099033
2005-03-24,0.8784584007742209
2005-03-28,0.8698914046654279
2005-03-29,0.8738172319334504
2005-03-30,0.8720989091125309
2005-03-31,0.8665264028728237
2005-04-01,0.874113602760164
2005-04-04,0.8743444418676086
2005-04-05,0.8733897578728005
2005-04-06,0.8779627085444554
2005-04-07,0.8705916219348689
2005-04-08,0.8729213622511487
2005-04-11,0.87868915196679
2005-04-12,0.8905052636543669
2005-04-13,0.8936227042953722
2005-04-14,0.9005394609896713
2005-04-15,0.9209104625194882
2005-04-18,0.9236198561461749
2005-04-19,0.9258308421796583
2005-04-20,0.9279551228784952
2005-04-21,0.9248980592362013
2005-04-22,0.9270589196583111
2005-04-25,0.9220762169266127
2005-04-26,0.9165046005765495
2005-04-27,0.9221318711421751
2005-04-28,0.9302835624699329
2005-04-29,0.9334096972750335
2005-05-02,0.9344524542446401
2005-05-03,0.9311405932938699
2005-05-04,0.9334488053215613
2005-05-05,0.9411566953089511
2005-05-06,0.9462093739242864
2005-05-09,0.9420443004370596
2005-05-10,0.9388268768905081
2005-05-11,0.941617979757547
2005-05-12,0.9478290393748982
2005-05-13,0.9506592731249022
2005-05-16,0.9443589094729453
2005-05-17,0.9465409130230259
2005-05-18,0.9411863674142797
2005-05-19,0.9348653333980336
2005-05-20,0.9346745360098755
2005-05-23,0.9297853385192921
2005-05-24,0.9231270899499081
2005-05-25,0.9269260275989314
2005-05-26,0.9199877520068165
2005-05-27,0.9156745068300786
2005-05-31,0.9185892320524285
2005-06-01,0.9092327915797842
2005-06-02,0.9088707213217535
2005-06-03,0.9120522616620769
2005-06-06,0.9115796239498386
2005-06-07,0.9103412073243548
2005-06-08,0.9107199835077134
2005-06-09,0.9095152782721169
2005-06-10,0.901691149712426
2005-06-13,0.9008405163903702
2005-06-14,0.8984546137868263
2005-06-15,0.8977309034422449
2005-06-16,0.8935061621307844
2005-06-17,0.8984667047923223
2005-06-20,0.9016640889181136
2005-06-21,0.9047360854311287
2005-06-22,0.9037660428652021
2005-06-23,0.8985203156940177
2005-06-24,0.8981861856668013
2005-06-27,0.9006102568171228
2005-06-28,0.8970569134125298
2005-06-29,0.8924664462198817
2005-06-30,0.8876638404857686
2005-07-01,0.892069180074562
2005-07-05,0.8841448985030107
2005-07-06,0.8933941181695594
2005-07-07,0.8999276821629101
2005-07-08,0.8967932632545607
2005-07-11,0.8933896058720289
2005-07-12,0.8889429546613612
2005-07-13,0.883886368204053
2005-07-14,0.8774594518038941
2005-07-15,0.8724610419292316
2005-07-18,0.8805998245986735
2005-07-19,0.8778312040261764
2005-07-20,0.8790927254369146
2005-07-21,0.881089089145271
2005-07-22,0.8779091248650642
2005-07-25,0.8748538650664343
2005-07-26,0.87387920369128
2005-07-27,0.8709819800171122
2005-07-28,0.8674140592321276
2005-07-29,0.8722213510269461
2005-08-01,0.8748793372611835
2005-08-02,0.8778252456038822
2005-08-03,0.8779105300900045
2005-08-04,0.8846591367531416
2005-08-05,0.895064660802038
2005-08-08,0.8948660466529385
2005-08-09,0.8954595350194898
2005-08-10,0.8952454356069609
2005-08-11,0.8970005165635507
2005-08-12,0.9120201041492938
2005-08-15,0.9021369628101058
2005-08-16,0.908327670150886
2005-08-17,0.9127069772037925
2005-08-18,0.9176988604507026
2005-08-19,0.922887140433028
2005-08-22,0.9215974486513406
2005-08-23,0.9262406859591312
2005-08-24,0.9259959531764203
2005-08-25,0.924976504032247
2005-08-26,0.9357617391682373
2005-08-29,0.9378887297890908
2005-08-30,0.9422852501895186
2005-08-31,0.9382740639075767
2005-09-01,0.9363809633621816
2005-09-02,0.9447581804852333
2005-09-06,0.944571585172087
2005-09-07,0.9420393661457307
2005-09-08,0.9388221361008001
2005-09-09,0.9325938170380237
2005-09-12,0.9301391575463365
2005-09-13,0.9320944847013821
2005-09-14,0.9304437205954456
2005-09-15,0.926112594297585
2005-09-16,0.9211670023643463
2005-09-19,0.9203369238402543
2005-09-20,0.926206064081813
2005-09-21,0.9353744537256636
2005-09-22,0.9539872202462258
2005-09-23,0.9538308586679425
2005-09-26,0.9646610210731212
2005-09-27,0.9585958829918224
2005-09-28,0.9496313385607706
2005-09-29,0.9429791292054464
2005-09-30,0.9385485751189583
2005-10-03,0.937429023153509
2005-10-04,0.9328239634219988
2005-10-05,0.9346740040721165
2005-10-06,0.9411573764614453
2005-10-07,0.9415041460119769
2005-10-10,0.9461510422468014
2005-10-11,0.955713746472417
2005-10-12,0.9699994819048713
2005-10-13,0.9833328355556606
2005-10-14,0.9863393910240662
2005-10-17,0.9817770619642989
2005-10-18,0.9805309026715813
2005-10-19,0.9852159653119114
2005-10-20,0.9877565156918364
2005-10-21,0.9890209660568625
2005-10-24,0.978078967387966
2005-10-25,0.9742327333727516
2005-10-26,0.9724981163777419
2005-10-27,0.9786746608335167
2005-10-28,0.9732364388400455
2005-10-31,0.970756578493377
2005-11-01,0.971511222474029
2005-11-02,0.9612558804162239
2005-11-03,0.9600301596155877
2005-11-04,0.956891721983604
2005-11-07,0.9523077328862077
2005-11-08,0.9435897825769448
2005-11-09,0.9391352812994176
2005-11-10,0.9328946820327738
2005-11-11,0.9229772435216846
2005-11-14,0.9216840182855401
2005-11-15,0.9192650371763033
2005-11-16,0.9138036631693894
2005-11-17,0.9058113626529428
2005-11-18,0.8946030739214549
2005-11-21,0.8908931494539468
2005-11-22,0.8971326337890861
2005-11-23,0.8937156677581416
2005-11-25,0.8943542690225282
2005-11-28,0.8988893957275271
2005-11-29,0.9067760860911535
2005-11-30,0.9045495729111083
2005-12-01,0.9020182171106726
2005-12-02,0.8995861301651561
2005-12-05,0.8980337329037774
2005-12-06,0.8934049590644136
2005-12-07,0.8893498626305151
2005-12-08,0.8936890837038282
2005-12-09,0.8907993157154427
2005-12-12,0.8829248327462097
2005-12-13,0.8722218981287113
2005-12-14,0.8650759413393502
2005-12-15,0.847229825992709
2005-12-16,0.8461619896792695
2005-12-19,0.8498419116526315
2005-12-20,0.8643579151172341
2005-12-21,0.8583046635440092
2005-12-22,0.8544495786991462
2005-12-23,0.8480005756129052
2005-12-27,0.8539613373535756
2005-12-28,0.8534138339279452
2005-12-29,0.8556328992641042
2005-12-30,0.8534512169400218
2006-01-03,0.8493943064717857
2006-01-04,0.8454964905317157
2006-01-05,0.836653490903021
2006-01-06,0.8305102167499613
2006-01-09,0.8250000121715315
2006-01-10,0.8204902077726479
2006-01-11,0.8130200035462696
2006-01-12,0.8101564739954356
2006-01-13,0.8089738671720852
2006-01-17,0.8078376370869055
2006-01-18,0.8134126317109484
2006-01-19,0.815631744192872
2006-01-20,0.8259991267735437
2006-01-23,0.8281168080765421
2006-01-24,0.8179945803088345
2006-01-25,0.8196418516692724
2006-01-26,0.8149500143489088
2006-01-27,0.8143637392764026
2006-01-30,0.808310259304779
2006-01-31,0.8083765236457681
2006-02-01,0.813146071738091
2006-02-02,0.8189050493169894
2006-02-03,0.829144066990833
2006-02-06,0.8295697898539376
2006-02-07,0.8342925431929988
2006-02-08,0.832555580714842
2006-02-09,0.8297102638240639
2006-02-10,0.8238392730858652
2006-02-13,0.8311396937491646
2006-02-14,0.8322714704648837
2006-02-15,0.8274765108388098
2006-02-16,0.8224774319823859
2006-02-17,0.8227724346497434
2006-02-21,0.8261931234870084
2006-02-22,0.8224208441345766
2006-02-23,0.8231102227959658
2006-02-24,0.8273019787647515
2006-02-27,0.8230940580288789
2006-02-28,0.8265021341846092
2006-03-01,0.8219334230401147
2006-03-02,0.8269556417444239
2006-03-03,0.8286436557936623
2006-03-06,0.8322262575272442
2006-03-07,0.8395899337026465
2006-03-08,0.8443118970868564
2006-03-09,0.8484565285736463
2006-03-10,0.849301370590366
2006-03-13,0.8505052384103517
2006-03-14,0.8473481702373967
2006-03-15,0.8423541243457341
2006-03-16,0.8218696488811955
2006-03-17,0.8206198587289918
2006-03-20,0.8229484917200118
2006-03-21,0.8283230606721682
2006-03-22,0.8342711759399264
2006-03-23,0.8364566200207136
2006-03-24,0.8365955760983328
2006-03-27,0.8379055535062414
2006-03-28,0.8462229827805064
2006-03-29,0.8451946305146042
2006-03-30,0.8445987626512864
2006-03-31,0.8440262621551576
2006-04-03,0.8375938597177004
2006-04-04,0.8369039044346533
2006-04-05,0.83780963367251
2006-04-06,0.8355425892147647
2006-04-07,0.8384624876769308
2006-04-10,0.8389149391405806
2006-04-11,0.8460163140762441
2006-04-12,0.8453882233281562
2006-04-13,0.8459612341780325
2006-04-17,0.8445509897004626
2006-04-18,0.8384901665749543
2006-04-19,0.8326670227877013
2006-04-20,0.8306016493450464
2006-04-21,0.8344996238805349
2006-04-24,0.8347153249048277
2006-04-25,0.8392362925556187
2006-04-26,0.8482858497103004
2006-04-27,0.8440393458000927
2006-04-28,0.8450574106706772
2006-05-01,0.8476041788796702
2006-05-02,0.8488746032373302
2006-05-03,0.85127167762018
2006-05-04,0.8429865137919377
2006-05-05,0.8420850818785284
2006-05-08,0.8459248825891743
2006-05-09,0.8468690048405794
2006-05-10,0.8462074752389881
2006-05-11,0.8506699271904004
2006-05-12,0.867114243771169
2006-05-15,0.8813450577409271
2006-05-16,0.886390349594224
2006-05-17,0.9112377868650388
2006-05-18,0.9233461089487628
2006-05-19,0.9369403791860662
2006-05-22,0.9476485996101421
2006-05-23,0.9551917917822934
2006-05-24,0.973419564653576
2006-05-25,0.9709325229024554
2006-05-26,0.9622685023964768
2006-05-30,0.971591306224066
2006-05-31,0.9707445883329261
2006-06-01,0.97698989859438
2006-06-02,0.9880883339436201
2006-06-05,0.9901240855536741
2006-06-06,0.9901192194535301
2006-06-07,0.995212583396529
2006-06-08,1.0095179722829395
2006-06-09,1.0099290321934125
2006-06-12,1.0079710309309258
2006-06-13,1.0209917748159876
2006-06-14,1.0248744503133997
2006-06-15,1.0184087855952273
2006-06-16,1.028275107728748
2006-06-19,1.0310878486021304
2006-06-20,1.0286922466961645
2006-06-21,1.0244298056492562
2006-06-22,1.0250404015061483
2006-06-23,1.0240584249764955
2006-06-26,1.0129188788989858
2006-06-27,1.013196569922555
2006-06-28,1.0075810181608862
2006-06-29,0.9947347037232044
2006-06-30,0.9933725584791572
2006-07-03,0.9920638306956608
2006-07-05,1.0049240726291644
2006-07-06,0.9968878344868443
2006-07-07,0.9926961547030465
2006-07-10,0.9898453251068486
2006-07-11,0.9941651162791291
2006-07-12,1.0077272685819083
2006-07-13,1.0125222776571277
2006-07-14,1.0210508157882208
2006-07-17,1.0237547053651535
2006-07-18,1.0279211875076966
2006-07-19,1.0221203566250419
2006-07-20,1.022037205384844
2006-07-21,1.033329863997203
2006-07-24,1.0194737908992735
2006-07-25,1.0187101128247922
2006-07-26,1.020329324086565
2006-07-27,1.021492880004739
2006-07-28,1.0159441396123963
2006-07-31,1.0090443694315179
2006-08-01,1.0075132176891055
2006-08-02,0.9997676013091406
2006-08-03,0.9954629894930959
2006-08-04,1.0023075781404254
2006-08-07,0.9971190456643302
2006-08-08,0.9964477105402388
2006-08-09,0.996194859146504
2006-08-10,0.9939911391799744
2006-08-11,0.991481682741544
2006-08-14,0.9843647540065815
2006-08-15,0.9802720185553431
2006-08-16,0.9712417433178787
2006-08-17,0.9672714788740404
2006-08-18,0.9642412248005486
2006-08-21,0.9707415689260174
2006-08-22,0.9777713113210755
2006-08-23,0.9915842010731902
2006-08-24,0.9934828598546338
2006-08-25,0.9862874535858246
2006-08-28,0.9860408867785374
2006-08-29,0.9869804598460458
2006-08-30,0.9859224025971812
2006-08-31,0.9825528966129781
2006-09-01,0.9832370967458025
2006-09-05,0.9823258380498887
2006-09-06,0.9936071777342068
2006-09-07,0.9915049354701203
2006-09-08,0.992622388981096
2006-09-11,0.994088177648504
2006-09-12,0.9927513863681705
2006-09-13,0.983231724157654
2006-09-14,0.9815363624259813
2006-09-15,0.9752016031151585
2006-09-18,0.9749976186792699
2006-09-19,0.9920565355938084
2006-09-20,0.987270004786208
2006-09-21,0.9865927496965529
2006-09-22,0.9839812693162959
2006-09-25,0.9783349450293825
2006-09-26,0.9803610256164655
2006-09-27,0.9748566716707219
2006-09-28,0.9699603316052033
2006-09-29,0.9629030636991169
2006-10-02,0.9655343161030732
2006-10-03,0.9739447350794233
2006-10-04,0.9698684709586616
2006-10-05,0.9635991191563611
2006-10-06,0.9630658203659156
2006-10-09,0.9637299058417621
2006-10-10,0.9584855958087519
2006-10-11,0.9569763567574284
2006-10-12,0.9519968917865489
2006-10-13,0.9476048568145274
2006-10-16,0.9414242741943499
2006-10-17,0.939799792853395
2006-10-18,0.9409841147022815
2006-10-19,0.9338866984394469
2006-10-20,0.9286362396771157
2006-10-23,0.9216308969446798
2006-10-24,0.9309787049076336
2006-10-25,0.9274109125583146
2006-10-26,0.9208457787324984
2006-10-27,0.9251263364292632
2006-10-30,0.9210037350006647
2006-10-31,0.9229251571575015
2006-11-01,0.9224182882493641
2006-11-02,0.9215391396905656
2006-11-03,0.9210866244085826
2006-11-06,0.9147695018827559
2006-11-07,0.9098765802402949
2006-11-08,0.9047833810151854
2006-11-09,0.9022428562694919
2006-11-10,0.9084294109255903
2006-11-13,0.9041772771638025
2006-11-14,0.9008762074711043
2006-11-15,0.8980967483545905
2006-11-16,0.8934655033210772
2006-11-17,0.8890158757398585
2006-11-20,0.887877998259864
2006-11-21,0.8934514100928106
2006-11-22,0.8933160606774063
2006-11-24,0.8998526857488807
2006-11-27,0.914368266699905
2006-11-28,0.9149812758489284
2006-11-29,0.9053741669921077
2006-11-30,0.9000653761296721
2006-12-01,0.9004549692226261
2006-12-04,0.8988684998413466
2006-12-05,0.8934226763181566
2006-12-06,0.8913276694037192
2006-12-07,0.8912756039369067
2006-12-08,0.8873040116256555
2006-12-11,0.8807430699932769
2006-12-12,0.8838511848955013
2006-12-13,0.883308001174109
2006-12-14,0.8725900403437519
2006-12-15,0.8673904309185068
2006-12-18,0.8761202179413105
2006-12-19,0.8794096211592982
2006-12-20,0.878256302682463
2006-12-21,0.8747952712047194
2006-12-22,0.8840189860594364
2006-12-26,0.8822927513120076
2006-12-27,0.8810263689076151
2006-12-28,0.884123374048493
2006-12-29,0.8839616731054148
2007-01-03,0.8834141565130456
2007-01-04,0.8809273268458673
2007-01-05,0.881675274812696
2007-01-08,0.8808252640357276
2007-01-09,0.877263488975503
2007-01-10,0.8746257050941108
2007-01-11,0.8685619519531652
2007-01-12,0.8639124636412764
2007-01-16,0.864935504282795
2007-01-17,0.8655262688207246
2007-01-18,0.8668781798473628
2007-01-19,0.8658241335788388
2007-01-22,0.8699094616737864
2007-01-23,0.8714816396473634
2007-01-24,0.8706392224062903
2007-01-25,0.8835553313315339
2007-01-26,0.8873374752008855
2007-01-29,0.8909712997028115
2007-01-30,0.8928939938321131
2007-01-31,0.8884667783877166
2007-02-01,0.8865661204117278
2007-02-02,0.8902301941210718
2007-02-05,0.8874760688614219
2007-02-06,0.8860064191021505
2007-02-07,0.8853787163922622
2007-02-08,0.8839913157494284
2007-02-09,0.8857955778769018
2007-02-12,0.8973330061954546
2007-02-13,0.8997905353642603
2007-02-14,0.9021516908401717
2007-02-15,0.8965771147287924
2007-02-16,0.8943584043472712
2007-02-20,0.8969325845689469
2007-02-21,0.9056803263505568
2007-02-22,0.910947764532888
2007-02-23,0.9293419698453237
2007-02-26,0.9332893435768796
2007-02-27,0.9625721144170021
2007-02-28,0.9679614432633942
2007-03-01,0.984904131762869
2007-03-02,0.9980451462035408
2007-03-05,1.0236120032151668
2007-03-06,1.0320978070106506
2007-03-07,1.037897893010233
2007-03-08,1.0371960148529689
2007-03-09,1.0420118574077544
2007-03-12,1.042717274764313
2007-03-13,1.0575126757539477
2007-03-14,1.0791788453322244
2007-03-15,1.0819561455152746
2007-03-16,1.087761786867617
2007-03-19,1.0768691677747693
2007-03-20,1.0718939062934059
2007-03-21,1.0741725766348411
2007-03-22,1.0685187501001414
2007-03-23,1.063086642253077
2007-03-26,1.0606126562823681
2007-03-27,1.057843532506589
2007-03-28,1.0696928057416246
2007-03-29,1.0740185780654825
2007-03-30,1.0789590259844832
2007-04-02,1.0695880837890133
2007-04-03,1.0719571785423851
2007-04-04,1.0710961127171936
2007-04-05,1.0588962651596567
2007-04-09,1.047959156722023
2007-04-10,1.0515686015564534
2007-04-11,1.0495463034562005
2007-04-12,1.0487797817520357
2007-04-13,1.0452982216833284
2007-04-16,1.0372473110290803
2007-04-17,1.031865063537744
2007-04-18,1.0231644728107736
2007-04-19,1.0195109640730962
2007-04-20,1.0089419066584648
2007-04-23,1.0050618318875446
2007-04-24,1.0130986227939154
2007-04-25,1.0055261277823893
2007-04-26,0.9986427502222956
2007-04-27,0.9990881325665193
2007-04-30,0.9979474214854794
2007-05-01,1.003910267701735
2007-05-02,0.9963059434781376
