date,close,source
2019-05-08,16.375017166137695,yahoo_live
2019-05-09,16.384187698364258,yahoo_live
2019-05-10,16.38680648803711,yahoo_live
2019-05-13,16.2669677734375,yahoo_live
2019-05-14,16.359954833984375,yahoo_live
2019-05-15,16.56427574157715,yahoo_live
2019-05-16,16.742403030395508,yahoo_live
2019-05-17,16.79478645324707,yahoo_live
2019-05-20,16.686737060546875,yahoo_live
2019-05-21,16.705074310302734,yahoo_live
2019-05-22,16.71555519104004,yahoo_live
2019-05-23,16.62386703491211,yahoo_live
2019-05-24,16.658580780029297,yahoo_live
2019-05-28,16.7627010345459,yahoo_live
2019-05-29,16.695249557495117,yahoo_live
2019-05-30,16.729957580566406,yahoo_live
2019-05-31,16.598329544067383,yahoo_live
2019-06-03,16.5400447845459,yahoo_live
2019-06-04,16.56755256652832,yahoo_live
2019-06-05,16.63041877746582,yahoo_live
2019-06-06,16.60749626159668,yahoo_live
2019-06-07,16.735849380493164,yahoo_live
2019-06-10,16.65137481689453,yahoo_live
2019-06-11,16.617319107055664,yahoo_live
2019-06-12,16.69001007080078,yahoo_live
2019-06-13,16.78890037536621,yahoo_live
2019-06-14,16.868135452270508,yahoo_live
2019-06-17,16.862895965576172,yahoo_live
2019-06-18,16.991249084472656,yahoo_live
2019-06-19,17.051502227783203,yahoo_live
2019-06-20,17.022031784057617,yahoo_live
2019-06-21,16.748292922973633,yahoo_live
2019-06-24,16.79151725769043,yahoo_live
2019-06-25,16.81770896911621,yahoo_live
2019-06-26,16.640241622924805,yahoo_live
2019-06-27,16.741865158081055,yahoo_live
2019-06-28,16.820541381835938,yahoo_live
2019-07-01,16.889385223388672,yahoo_live
2019-07-02,17.043460845947266,yahoo_live
2019-07-03,17.199506759643555,yahoo_live
2019-07-05,17.029693603515625,yahoo_live
2019-07-08,16.993629455566406,yahoo_live
2019-07-09,16.97461700439453,yahoo_live
2019-07-10,16.948396682739258,yahoo_live
2019-07-11,16.80677604675293,yahoo_live
2019-07-12,16.850046157836914,yahoo_live
2019-07-15,16.938556671142578,yahoo_live
2019-07-16,16.9320011138916,yahoo_live
2019-07-17,16.9975643157959,yahoo_live
2019-07-18,16.9975643157959,yahoo_live
2019-07-19,16.987077713012695,yahoo_live
2019-07-22,17.023786544799805,yahoo_live
2019-07-23,17.129350662231445,yahoo_live
2019-07-24,17.274906158447266,yahoo_live
2019-07-25,17.122793197631836,yahoo_live
2019-07-26,17.244091033935547,yahoo_live
2019-07-29,17.219829559326172,yahoo_live
2019-07-30,17.110992431640625,yahoo_live
2019-07-31,17.188358306884766,yahoo_live
2019-08-01,17.3260440826416,yahoo_live
2019-08-02,17.195571899414062,yahoo_live
2019-08-05,16.94249153137207,yahoo_live
2019-08-06,17.20802879333496,yahoo_live
2019-08-07,17.26310157775879,yahoo_live
2019-08-08,17.436193466186523,yahoo_live
2019-08-09,17.285396575927734,yahoo_live
2019-08-12,17.531917572021484,yahoo_live
2019-08-13,17.618459701538086,yahoo_live
2019-08-14,17.868263244628906,yahoo_live
2019-08-15,18.177072525024414,yahoo_live
2019-08-16,18.125926971435547,yahoo_live
2019-08-19,17.975786209106445,yahoo_live
2019-08-20,18.056432723999023,yahoo_live
2019-08-21,18.026927947998047,yahoo_live
2019-08-22,17.929237365722656,yahoo_live
2019-08-23,17.981689453125,yahoo_live
2019-08-26,18.082658767700195,yahoo_live
2019-08-27,18.31999969482422,yahoo_live
2019-08-28,18.386877059936523,yahoo_live
2019-08-29,18.382286071777344,yahoo_live
2019-08-30,18.474733352661133,yahoo_live
2019-09-03,18.561277389526367,yahoo_live
2019-09-04,18.597991943359375,yahoo_live
2019-09-05,18.24066734313965,yahoo_live
2019-09-06,18.325899124145508,yahoo_live
2019-09-09,18.007261276245117,yahoo_live
2019-09-10,17.749589920043945,yahoo_live
2019-09-11,17.824331283569336,yahoo_live
2019-09-12,17.687963485717773,yahoo_live
2019-09-13,17.34571647644043,yahoo_live
2019-09-16,17.590923309326172,yahoo_live
2019-09-17,17.609281539916992,yahoo_live
2019-09-18,17.710250854492188,yahoo_live
2019-09-19,17.722707748413086,yahoo_live
2019-09-20,17.910221099853516,yahoo_live
2019-09-23,17.965959548950195,yahoo_live
2019-09-24,18.095115661621094,yahoo_live
2019-09-25,18.013816833496094,yahoo_live
2019-09-26,18.12002944946289,yahoo_live
2019-09-27,18.09901237487793,yahoo_live
2019-09-30,18.192277908325195,yahoo_live
2019-10-01,18.184391021728516,yahoo_live
2019-10-02,18.210664749145508,yahoo_live
2019-10-03,18.317058563232422,yahoo_live
2019-10-04,18.385364532470703,yahoo_live
2019-10-07,18.300636291503906,yahoo_live
2019-10-08,18.29341697692871,yahoo_live
2019-10-09,18.252038955688477,yahoo_live
2019-10-10,18.081279754638672,yahoo_live
2019-10-11,17.974885940551758,yahoo_live
2019-10-14,18.05763816833496,yahoo_live
2019-10-15,17.976198196411133,yahoo_live
2019-10-16,17.942705154418945,yahoo_live
2019-10-17,17.871776580810547,yahoo_live
2019-10-18,17.814634323120117,yahoo_live
2019-10-21,17.765378952026367,yahoo_live
2019-10-22,17.813322067260742,yahoo_live
2019-10-23,17.83827781677246,yahoo_live
2019-10-24,17.892135620117188,yahoo_live
2019-10-25,17.878341674804688,yahoo_live
2019-10-28,17.788366317749023,yahoo_live
2019-10-29,17.788366317749023,yahoo_live
2019-10-30,17.877683639526367,yahoo_live
2019-10-31,17.98670768737793,yahoo_live
2019-11-01,17.952556610107422,yahoo_live
2019-11-04,17.93285369873047,yahoo_live
2019-11-05,17.880313873291016,yahoo_live
2019-11-06,17.939422607421875,yahoo_live
2019-11-07,17.815948486328125,yahoo_live
2019-11-08,17.804784774780273,yahoo_live
2019-11-11,17.798215866088867,yahoo_live
2019-11-12,17.857328414916992,yahoo_live
2019-11-13,17.88425064086914,yahoo_live
2019-11-14,17.90986442565918,yahoo_live
2019-11-15,17.903301239013672,yahoo_live
2019-11-18,17.90986442565918,yahoo_live
2019-11-19,17.942705154418945,yahoo_live
2019-11-20,17.96569061279297,yahoo_live
2019-11-21,17.93219566345215,yahoo_live
2019-11-22,18.005754470825195,yahoo_live
2019-11-25,18.12331199645996,yahoo_live
2019-11-26,18.1627197265625,yahoo_live
2019-11-27,18.185707092285156,yahoo_live
2019-11-29,18.11740493774414,yahoo_live
2019-12-02,17.86060905456543,yahoo_live
2019-12-03,17.953866958618164,yahoo_live
2019-12-04,17.972259521484375,yahoo_live
2019-12-05,17.89344596862793,yahoo_live
2019-12-06,17.991958618164062,yahoo_live
2019-12-09,17.968976974487305,yahoo_live
2019-12-10,17.88688087463379,yahoo_live
2019-12-11,17.942049026489258,yahoo_live
2019-12-12,17.942049026489258,yahoo_live
2019-12-13,18.115434646606445,yahoo_live
2019-12-16,18.129884719848633,yahoo_live
2019-12-17,18.09638786315918,yahoo_live
2019-12-18,18.06749153137207,yahoo_live
2019-12-19,18.097043991088867,yahoo_live
2019-12-20,18.217885971069336,yahoo_live
2019-12-23,18.20541000366211,yahoo_live
2019-12-24,18.222484588623047,yahoo_live
2019-12-26,18.305892944335938,yahoo_live
2019-12-27,18.27655792236328,yahoo_live
2019-12-30,18.110549926757812,yahoo_live
2019-12-31,18.121997833251953,yahoo_live
2020-01-02,18.360994338989258,yahoo_live
2020-01-03,18.320919036865234,yahoo_live
2020-01-06,18.35741424560547,yahoo_live
2020-01-07,18.328792572021484,yahoo_live
2020-01-08,18.33451271057129,yahoo_live
2020-01-09,18.401779174804688,yahoo_live
2020-01-10,18.400346755981445,yahoo_live
2020-01-13,18.464746475219727,yahoo_live
2020-01-14,18.471181869506836,yahoo_live
2020-01-15,18.501237869262695,yahoo_live
2020-01-16,18.602128982543945,yahoo_live
2020-01-17,18.678693771362305,yahoo_live
2020-01-21,18.622879028320312,yahoo_live
2020-01-22,18.651506423950195,yahoo_live
2020-01-23,18.700876235961914,yahoo_live
2020-01-24,18.605709075927734,yahoo_live
2020-01-27,18.367429733276367,yahoo_live
2020-01-28,18.44757080078125,yahoo_live
2020-01-29,18.559911727905273,yahoo_live
2020-01-30,18.536300659179688,yahoo_live
2020-01-31,18.303749084472656,yahoo_live
2020-02-03,18.39390754699707,yahoo_live
2020-02-04,18.461885452270508,yahoo_live
2020-02-05,18.500520706176758,yahoo_live
2020-02-06,18.60785675048828,yahoo_live
2020-02-07,18.64363670349121,yahoo_live
2020-02-10,18.819656372070312,yahoo_live
2020-02-11,18.82681655883789,yahoo_live
2020-02-12,18.890499114990234,yahoo_live
2020-02-13,18.86115837097168,yahoo_live
2020-02-14,18.929853439331055,yahoo_live
2020-02-18,19.015716552734375,yahoo_live
2020-02-19,19.151674270629883,yahoo_live
2020-02-20,19.186019897460938,yahoo_live
2020-02-21,19.16956329345703,yahoo_live
2020-02-24,18.844703674316406,yahoo_live
2020-02-25,18.50481605529785,yahoo_live
2020-02-26,18.494083404541016,yahoo_live
2020-02-27,18.01251983642578,yahoo_live
2020-02-28,17.91663360595703,yahoo_live
2020-03-02,18.282995223999023,yahoo_live
2020-03-03,18.41036033630371,yahoo_live
2020-03-04,18.670822143554688,yahoo_live
2020-03-05,18.588537216186523,yahoo_live
2020-03-06,18.750961303710938,yahoo_live
2020-03-09,18.184967041015625,yahoo_live
2020-03-10,18.365999221801758,yahoo_live
2020-03-11,18.086936950683594,yahoo_live
2020-03-12,17.38068962097168,yahoo_live
2020-03-13,17.84937286376953,yahoo_live
2020-03-16,17.802860260009766,yahoo_live
2020-03-17,17.395000457763672,yahoo_live
2020-03-18,17.185346603393555,yahoo_live
2020-03-19,17.417179107666016,yahoo_live
2020-03-20,17.680503845214844,yahoo_live
2020-03-23,17.887298583984375,yahoo_live
2020-03-24,18.114126205444336,yahoo_live
2020-03-25,17.99820327758789,yahoo_live
2020-03-26,18.09050941467285,yahoo_live
2020-03-27,18.156389236450195,yahoo_live
2020-03-30,18.258068084716797,yahoo_live
2020-03-31,18.149944305419922,yahoo_live
2020-04-01,18.17142677307129,yahoo_live
2020-04-02,18.193622589111328,yahoo_live
2020-04-03,18.08192253112793,yahoo_live
2020-04-06,18.319643020629883,yahoo_live
2020-04-07,18.1893253326416,yahoo_live
2020-04-08,18.17428970336914,yahoo_live
2020-04-09,18.250904083251953,yahoo_live
2020-04-13,18.257347106933594,yahoo_live
2020-04-14,18.316064834594727,yahoo_live
2020-04-15,18.382652282714844,yahoo_live
2020-04-16,18.441368103027344,yahoo_live
2020-04-17,18.412012100219727,yahoo_live
2020-04-20,18.507957458496094,yahoo_live
2020-04-21,18.57670021057129,yahoo_live
2020-04-22,18.67120933532715,yahoo_live
2020-04-23,18.67120933532715,yahoo_live
2020-04-24,18.742101669311523,yahoo_live
2020-04-27,18.72062110900879,yahoo_live
2020-04-28,18.777902603149414,yahoo_live
2020-04-29,18.717039108276367,yahoo_live
2020-04-30,18.552352905273438,yahoo_live
2020-05-01,18.491491317749023,yahoo_live
2020-05-04,18.491491317749023,yahoo_live
2020-05-05,18.468576431274414,yahoo_live
2020-05-06,18.40914535522461,yahoo_live
2020-05-07,18.40914535522461,yahoo_live
2020-05-08,18.40914535522461,yahoo_live
2020-05-11,18.419889450073242,yahoo_live
2020-05-12,18.416305541992188,yahoo_live
2020-05-13,18.502229690551758,yahoo_live
2020-05-14,18.49506950378418,yahoo_live
2020-05-15,18.491491317749023,yahoo_live
2020-05-18,18.173572540283203,yahoo_live
2020-05-19,18.160686492919922,yahoo_live
2020-05-20,18.079769134521484,yahoo_live
2020-05-21,18.13347625732422,yahoo_live
2020-05-22,18.201494216918945,yahoo_live
2020-05-26,17.979534149169922,yahoo_live
2020-05-27,18.063302993774414,yahoo_live
2020-05-28,17.947307586669922,yahoo_live
2020-05-29,17.979534149169922,yahoo_live
2020-06-01,17.907926559448242,yahoo_live
2020-06-02,17.77903938293457,yahoo_live
2020-06-03,17.562801361083984,yahoo_live
2020-06-04,17.492624282836914,yahoo_live
2020-06-05,17.492624282836914,yahoo_live
