date,close,source
2015-01-02,169.6878204345703,yahoo_live
2015-01-05,166.62335205078125,yahoo_live
2015-01-06,165.0539093017578,yahoo_live
2015-01-07,167.11068725585938,yahoo_live
2015-01-08,170.0761260986328,yahoo_live
2015-01-09,168.7131805419922,yahoo_live
2015-01-12,167.39154052734375,yahoo_live
2015-01-13,166.9207000732422,yahoo_live
2015-01-14,165.91297912597656,yahoo_live
2015-01-15,164.39308166503906,yahoo_live
2015-01-16,166.54901123046875,yahoo_live
2015-01-20,166.90420532226562,yahoo_live
2015-01-21,167.74671936035156,yahoo_live
2015-01-22,170.24130249023438,yahoo_live
2015-01-23,169.3079071044922,yahoo_live
2015-01-26,169.70440673828125,yahoo_live
2015-01-27,167.46588134765625,yahoo_live
2015-01-28,165.3181915283203,yahoo_live
2015-01-29,166.84640502929688,yahoo_live
2015-01-30,164.748291015625,yahoo_live
2015-02-02,166.78854370117188,yahoo_live
2015-02-03,169.20050048828125,yahoo_live
2015-02-04,168.5562286376953,yahoo_live
2015-02-05,170.25782775878906,yahoo_live
2015-02-06,169.78695678710938,yahoo_live
2015-02-09,169.02706909179688,yahoo_live
2015-02-10,170.82774353027344,yahoo_live
2015-02-11,170.92689514160156,yahoo_live
2015-02-12,172.57066345214844,yahoo_live
2015-02-13,173.28097534179688,yahoo_live
2015-02-17,173.55357360839844,yahoo_live
2015-02-18,173.57009887695312,yahoo_live
2015-02-19,173.4462127685547,yahoo_live
2015-02-20,174.4869384765625,yahoo_live
2015-02-23,174.46217346191406,yahoo_live
2015-02-24,174.9578094482422,yahoo_live
2015-02-25,174.80911254882812,yahoo_live
2015-02-26,174.60263061523438,yahoo_live
2015-02-27,174.00794982910156,yahoo_live
2015-03-02,175.1064910888672,yahoo_live
2015-03-03,174.38784790039062,yahoo_live
2015-03-04,173.65272521972656,yahoo_live
2015-03-05,173.8426971435547,yahoo_live
2015-03-06,171.39764404296875,yahoo_live
2015-03-09,172.10806274414062,yahoo_live
2015-03-10,169.31613159179688,yahoo_live
2015-03-11,168.919677734375,yahoo_live
2015-03-12,171.0673370361328,yahoo_live
2015-03-13,170.01821899414062,yahoo_live
2015-03-16,172.289794921875,yahoo_live
2015-03-17,171.7776336669922,yahoo_live
2015-03-18,173.8426971435547,yahoo_live
2015-03-19,173.0497283935547,yahoo_live
2015-03-20,174.5771942138672,yahoo_live
2015-03-23,174.23703002929688,yahoo_live
2015-03-24,173.25802612304688,yahoo_live
2015-03-25,170.71908569335938,yahoo_live
2015-03-26,170.31253051757812,yahoo_live
2015-03-27,170.7025146484375,yahoo_live
2015-03-30,172.78504943847656,yahoo_live
2015-03-31,171.27500915527344,yahoo_live
2015-04-01,170.66929626464844,yahoo_live
2015-04-02,171.2833251953125,yahoo_live
2015-04-06,172.4365692138672,yahoo_live
2015-04-07,171.98023986816406,yahoo_live
2015-04-08,172.56100463867188,yahoo_live
2015-04-09,173.32432556152344,yahoo_live
2015-04-10,174.27023315429688,yahoo_live
2015-04-13,173.4819793701172,yahoo_live
2015-04-14,173.8139190673828,yahoo_live
2015-04-15,174.5938262939453,yahoo_live
2015-04-16,174.54405212402344,yahoo_live
2015-04-17,172.5361328125,yahoo_live
